S999,3,1,p,0.5732817480020458,1,67,0
S999,3,2,p,0.7402646570044453,3,69,0
S999,3,3,q,0.4933323619989096,3,45,1
S999,3,4,p,1.0381823789939517,2,68,0
S999,3,5,p,0.7238021599987405,3,60,0
S999,3,6,q,0.5786898959995597,3,54,1
S999,3,7,p,0.6315476910021971,3,66,0
S999,3,8,p,0.6018679379994865,1,125,0
S999,3,9,p,0.6426817690007738,3,128,0
S999,3,10,q,0.5812842049999745,2,57,1
S999,3,11,q,0.9662317410038668,1,36,1
S999,3,12,q,0.8040648869937286,1,35,1
S999,3,13,p,1.1472123119965545,2,70,0
S999,3,14,p,0.6942411720010568,2,76,0
S999,3,15,q,1.4256528670011903,3,47,1
S999,3,16,q,0.6519182170013664,1,37,1
S999,3,17,q,0.6329216079975595,2,59,1
S999,3,18,q,0.8517343439962133,1,32,1
S999,3,19,q,0.579475767997792,1,39,1
S999,3,20,p,0.7843847660042229,1,75,0
S999,3,21,p,0.7218344930006424,2,131,0
S999,3,22,q,0.9369125120065291,1,16,1
S999,3,23,p,0.689936167000269,2,135,0
S999,3,24,p,0.8309525840013521,1,130,0
S999,3,25,q,0.6141661630026647,3,53,1
S999,3,26,q,1.039565181999933,3,42,1
S999,3,27,q,0.6481404020014452,2,12,1
S999,3,28,p,0.6261976960013271,3,136,0
S999,3,29,p,0.7353814390007756,1,77,0
S999,3,30,p,0.7033905950011103,3,62,0
S999,3,31,p,0.6595030059979763,1,61,0
S999,3,32,q,0.5599176060059108,3,25,1
S999,3,33,p,0.6062242459956906,2,126,0
S999,3,34,p,0.718428379004763,2,33,1
S999,3,35,p,0.7080304400005843,3,59,0
S999,3,36,p,0.7720727040068596,2,74,0
S999,3,37,q,0.5765491580023081,1,5,1
S999,3,38,p,0.7031844049997744,3,129,0
S999,3,39,q,0.7764937050014851,2,3,1
S999,3,40,q,0.5628164340014337,2,1,1
S999,3,41,p,0.7337751529994421,1,134,0
S999,3,42,q,0.48522555000090506,2,72,0
S999,3,43,q,0.8713106760042137,1,46,1
S999,3,44,q,0.7738558080018265,2,26,1
S999,3,45,q,0.7164206660017953,3,20,1
S999,3,46,q,0.7869762740010628,3,23,1
S999,3,47,p,0.7670463969989214,3,56,0
S999,3,48,p,0.642786887998227,3,64,0
S999,3,49,p,0.8339230040000984,1,29,1
S999,3,50,q,0.6153115490014898,2,22,1
S999,3,51,p,0.6843145480015664,1,132,0
S999,3,52,q,0.6504014609963633,2,15,1
S999,3,53,q,0.60589654299838,1,24,1
S999,3,54,q,0.618833081003686,3,28,1
S999,3,55,q,0.6000258380008745,2,17,1
S999,3,56,p,1.099197486997582,2,71,0
S999,3,57,q,0.6914015240035951,1,58,1
S999,3,58,p,0.75957205099985,3,57,0
S999,3,59,p,0.9262555009991047,1,53,0
S999,3,60,p,0.8102996079978766,2,73,0
