S29,2,1,p,0.7425355830000626,2,97,0
S29,2,2,,,2,119,0
S29,2,3,p,0.7070195410005908,2,24,1
S29,2,4,q,0.7823247919995993,2,59,1
S29,2,5,q,0.7637148750000051,1,104,0
S29,2,6,p,0.6892488329995103,2,116,0
S29,2,7,q,0.8585375410002598,3,56,1
S29,2,8,p,0.7609700419998262,2,144,0
S29,2,9,p,0.581119707999278,3,88,0
S29,2,10,q,0.7871705419993305,2,36,1
S29,2,11,p,0.5895922500003508,3,50,0
S29,2,12,p,0.7128933340000003,2,28,1
S29,2,13,p,0.6768958749999001,2,1,1
S29,2,14,q,0.7765807910000149,3,48,1
S29,2,15,q,0.7771134169997822,1,40,1
S29,2,16,,,3,36,0
S29,2,17,,,3,131,0
S29,2,18,q,0.8406304170002841,2,8,1
S29,2,19,p,0.6983219169997028,1,58,1
S29,2,20,p,0.7439421250001033,2,27,0
S29,2,21,p,0.8465931669998099,1,41,1
S29,2,22,p,0.7860476670002754,3,42,1
S29,2,23,p,0.8407771660004073,2,138,0
S29,2,24,,,3,150,0
S29,2,25,p,0.8519134580001264,3,57,1
S29,2,26,q,0.8608974170001602,2,32,1
S29,2,27,p,0.6267134999998234,1,19,0
S29,2,28,p,0.7846559999998135,2,2,1
S29,2,29,p,0.5950144999997065,3,29,0
S29,2,30,q,0.7704207500000848,3,4,1
S29,2,31,p,0.5904427499999656,3,92,0
S29,2,32,q,0.8573504590003722,3,60,1
S29,2,33,p,0.6943737920000785,1,55,1
S29,2,34,q,0.8673828750006578,3,17,1
S29,2,35,p,0.5976375419995748,1,44,0
S29,2,36,p,0.8449226669999916,2,141,0
S29,2,37,p,0.6894061249995502,2,83,0
S29,2,38,p,0.682658167000227,3,10,0
S29,2,39,p,0.6415511660006814,3,42,0
S29,2,40,q,0.7805764170007023,3,5,1
S29,2,41,p,0.6590014590001374,3,20,0
S29,2,42,q,0.8638518339994334,2,20,1
S29,2,43,q,0.7786723330000314,2,46,1
S29,2,44,p,0.7368022500004372,2,70,0
S29,2,45,p,0.5816691660002107,2,43,0
S29,2,46,p,0.6313097080001171,2,13,1
S29,2,47,p,0.6622977919996629,1,56,0
S29,2,48,p,0.686323457999606,2,112,0
S29,2,49,p,0.655319542000143,3,78,0
S29,2,50,p,0.8370012919995133,1,129,0
S29,2,51,q,0.7777090420004242,1,52,1
S29,2,52,p,0.5485421670000505,2,26,0
S29,2,53,p,0.7706562499997744,3,77,0
S29,2,54,p,0.6827808340003685,2,7,0
S29,2,55,q,0.8394533339996997,2,47,1
S29,2,56,,,2,14,1
S29,2,57,q,0.8617453749993729,1,51,1
S29,2,58,q,0.856432916999438,2,25,1
S29,2,59,q,0.7853727080000681,3,33,1
S29,2,60,q,0.7081499579999218,1,12,1
