S16,3,1,p,1.1936110409988032,3,72
S16,3,2,p,1.881178166000609,1,134
S16,3,3,q,0.7959644590009702,2,71
S16,3,4,p,0.9775248330006434,1,142
S16,3,5,q,0.8397947500016016,3,116
S16,3,6,p,0.805072334002034,3,88
S16,3,7,p,2.819355291998363,3,131
S16,3,8,p,2.178765500000736,2,151
S16,3,9,q,1.227471542002604,3,143
S16,3,10,p,0.8923999580001691,3,89
S16,3,11,p,1.1206883750019188,1,81
S16,3,12,p,1.2197406250015774,2,120
S16,3,13,p,1.0115598340016732,2,92
S16,3,14,p,1.2335645829989517,1,144
S16,3,15,q,1.5464277079991007,2,145
S16,3,16,p,0.831469750002725,1,94
S16,3,17,q,0.9792387499983306,2,49
S16,3,18,p,2.4958953330024087,2,138
S16,3,19,p,3.4002511670005333,2,78
S16,3,20,p,0.9528102920012316,3,84
S16,3,21,q,3.8372067920026893,3,69
S16,3,22,q,1.2224732499998936,3,13
S16,3,23,p,0.8268549169988546,2,70
S16,3,24,p,1.6128568329986592,2,68
S16,3,25,q,1.56491641699904,3,95
S16,3,26,p,0.7778634579990467,3,83
S16,3,27,q,2.097805375000462,2,101
S16,3,28,p,1.4648542079994513,2,122
S16,3,29,p,1.6069837079994613,1,97
S16,3,30,p,2.6979365830011375,1,136
S16,3,31,q,2.2499475000004168,2,93
S16,3,32,p,1.0159181659983005,2,132
S16,3,33,p,3.0273138340016885,2,100
S16,3,34,q,1.993480750003073,1,152
S16,3,35,q,2.422151582999504,1,75
S16,3,36,p,0.8919352910015732,1,141
S16,3,37,p,1.4868865419994108,2,139
S16,3,38,q,2.2256543329967826,1,87
S16,3,39,p,5.827978792000067,3,82
S16,3,40,q,1.8195699999996577,3,80
S16,3,41,q,0.9675347080010397,2,77
S16,3,42,p,1.2092248749977443,1,90
S16,3,43,p,1.3091374159994302,2,135
S16,3,44,p,1.0439059589989483,3,74
S16,3,45,p,1.081361749998905,2,79
S16,3,46,q,1.1969189579976955,2,52
S16,3,47,q,1.2031183340004645,3,98
S16,3,48,p,1.0139031250000698,3,73
S16,3,49,q,1.0341484590026084,3,140
S16,3,50,q,1.0332564580021426,3,111
S16,3,51,p,1.5826227920006204,3,43
S16,3,52,p,1.016524208996998,3,50
S16,3,53,p,0.8852652909990866,1,17
S16,3,54,p,1.129734666999866,1,7
S16,3,55,q,1.6013496659979864,2,32
S16,3,56,q,1.0763369999986026,1,20
S16,3,57,q,1.2179253750000498,3,126
S16,3,58,q,1.2184557500004303,2,76
S16,3,59,q,0.6563383750035428,2,91
S16,3,60,p,1.331387000001996,3,21
