S34,1,1,q,0.5424952920002397,3,56,1
S34,1,2,p,0.6101630830016802,2,131,0
S34,1,3,p,0.549077750001743,2,44,0
S34,1,4,q,0.5239036250022764,3,23,1
S34,1,5,q,0.6338917920002132,2,49,1
S34,1,6,q,0.6159197500019218,2,9,1
S34,1,7,q,0.5489857920001668,2,50,1
S34,1,8,q,0.6242980409988377,2,45,1
S34,1,9,q,0.6868288750010834,2,68,0
S34,1,10,q,0.6998792909980693,1,46,1
S34,1,11,q,0.6208605419997184,1,52,1
S34,1,12,q,0.5907136659989192,2,42,0
S34,1,13,q,0.545939333998831,3,51,1
S34,1,14,q,0.6929804169994895,3,41,1
S34,1,15,p,0.7678374159986561,3,119,0
S34,1,16,q,0.6076717089999875,3,130,0
S34,1,17,q,0.6296608750017185,1,31,1
S34,1,18,p,0.7374270840009558,1,4,0
S34,1,19,q,0.54284883299988,3,35,1
S34,1,20,q,0.624775457999931,2,24,1
S34,1,21,q,0.7033884590018715,1,33,1
S34,1,22,q,0.6210425410026801,1,27,1
S34,1,23,p,0.6790169579981011,3,73,0
S34,1,24,q,0.6257455000013579,2,12,1
S34,1,25,q,0.611084000000119,3,36,1
S34,1,26,p,0.7733766659985122,3,26,1
S34,1,27,q,0.6105703329994867,3,141,0
S34,1,28,p,0.76399370800209,1,115,0
S34,1,29,q,0.6181686670024646,1,32,1
S34,1,30,q,0.6262846249992435,1,34,1
S34,1,31,q,0.7764135420002276,3,28,1
S34,1,32,q,0.5480167499990785,2,38,1
S34,1,33,q,0.5072603339976922,2,60,0
S34,1,34,q,0.7848518749997311,2,29,1
S34,1,35,q,0.5470508750004228,1,17,1
S34,1,36,q,0.5348289590001514,2,18,0
S34,1,37,q,0.6229102090001106,1,62,0
S34,1,38,p,0.674016875000234,1,82,0
S34,1,39,q,0.6136757079984818,2,47,1
S34,1,40,q,0.5871123340002669,1,23,0
S34,1,41,p,0.7802917919980246,3,36,0
S34,1,42,p,0.6702258749974135,2,51,0
S34,1,43,q,0.6794869580007799,2,1,1
S34,1,44,q,0.6557534159983334,1,59,1
S34,1,45,p,0.6713929170000483,2,98,0
S34,1,46,p,0.7572132079985749,3,147,0
S34,1,47,p,0.7584333329978108,2,134,0
S34,1,48,q,0.6216820000008738,1,95,0
S34,1,49,,,3,48,1
S34,1,50,p,0.6776380419978523,3,39,0
S34,1,51,q,0.6269926249988202,2,42,1
S34,1,52,p,0.5398264590003237,1,19,1
S34,1,53,q,0.76833862499916,2,151,0
S34,1,54,q,0.5823046250006882,2,100,0
S34,1,55,q,0.6463718330014672,1,70,0
S34,1,56,p,0.8285892499989131,3,27,0
S34,1,57,q,0.7654716670003836,3,120,0
S34,1,58,p,0.6910994999998366,1,77,0
S34,1,59,q,0.7710459590016399,1,122,0
S34,1,60,p,0.6606975000031525,3,97,0
