S13,1,1,q,0.5364237500016316,1,68
S13,1,2,p,0.8423335000006773,2,11
S13,1,3,q,0.576802958999906,1,141
S13,1,4,p,0.5675029579997499,1,33
S13,1,5,q,0.5822430420012097,1,23
S13,1,6,q,0.4873097920008149,2,139
S13,1,7,p,0.5648525409997092,2,1
S13,1,8,q,0.6566695000001346,3,107
S13,1,9,q,0.730851000000257,3,13
S13,1,10,p,0.6079713749986695,3,20
S13,1,11,p,0.844675708000068,2,21
S13,1,12,q,0.6387207920015499,1,115
S13,1,13,p,0.8786430410000321,2,2
S13,1,14,q,0.7604677090002951,1,32
S13,1,15,q,0.7029799169995385,3,126
S13,1,16,q,0.6943649999993795,2,78
S13,1,17,p,0.6252087499997288,2,22
S13,1,18,p,0.71504166700106,1,27
S13,1,19,p,0.7136895830008143,2,113
S13,1,20,q,0.6897696249998262,1,25
S13,1,21,q,0.8094784580007399,2,108
S13,1,22,q,0.8810921250005777,1,10
S13,1,23,q,0.7369382079996285,1,18
S13,1,24,p,0.6378580420005164,3,14
S13,1,25,q,0.6255287080002745,2,52
S13,1,26,p,0.8238886660001299,3,111
S13,1,27,p,0.7023265839998203,3,7
S13,1,28,q,0.7788562089990592,3,17
S13,1,29,q,0.7193508750006004,2,62
S13,1,30,p,0.7373035000000527,3,28
S13,1,31,q,0.8179585830002907,3,73
S13,1,32,p,0.8286578329989425,2,109
S13,1,33,q,0.7632034170001134,3,19
S13,1,34,p,0.793608582998786,2,12
S13,1,35,p,0.7860887500009994,3,26
S13,1,36,q,0.7684375410008215,1,97
S13,1,37,p,0.6989939999984927,1,105
S13,1,38,p,0.879245041998729,2,117
S13,1,39,q,0.5683146669998678,2,95
S13,1,40,q,0.5958339580010943,3,30
S13,1,41,p,0.7005929160004598,2,104
S13,1,42,q,0.6369405410005129,1,114
S13,1,43,q,0.6325792499992531,3,64
S13,1,44,p,0.7622759169989877,2,36
S13,1,45,p,0.7899684160001925,3,37
S13,1,46,q,1.0957008340010361,2,143
S13,1,47,q,0.7219254169995111,1,43
S13,1,48,p,0.7938413329993637,3,110
S13,1,49,q,0.562171749999834,1,9
S13,1,50,p,0.7856604590015195,3,112
S13,1,51,q,0.7452143749997049,2,130
S13,1,52,p,0.7681947090004542,3,16
S13,1,53,q,0.6092901250012801,1,57
S13,1,54,q,0.6742205419996026,2,153
S13,1,55,q,0.5416170409989718,3,51
S13,1,56,q,0.6338745829998516,1,94
S13,1,57,q,0.5861793340009172,1,29
S13,1,58,q,0.5868737079999846,3,4
S13,1,59,q,0.5624735410001449,2,116
S13,1,60,q,0.5481887919995643,1,106
