S20,2,1,p,1.8672258750002584,2,124
S20,2,2,q,2.2456078749996777,1,69
S20,2,3,p,0.7948989999999867,3,64
S20,2,4,p,1.107117874999858,3,102
S20,2,5,p,0.7488012910002908,2,126
S20,2,6,q,0.8179794999996375,1,146
S20,2,7,p,0.8273184159997982,2,49
S20,2,8,p,0.9513761670000349,1,120
S20,2,9,p,3.378356624999924,1,62
S20,2,10,p,0.9390232079999805,2,57
S20,2,11,p,1.0473400829996535,3,59
S20,2,12,q,0.6169579170000361,2,51
S20,2,13,q,1.4776232920003167,2,75
S20,2,14,p,0.7058328329999313,3,43
S20,2,15,p,0.8158120420002888,3,128
S20,2,16,p,0.7383144169998559,2,39
S20,2,17,p,0.8262041250000038,1,119
S20,2,18,q,0.9702303330000177,3,71
S20,2,19,q,2.374722957999893,3,153
S20,2,20,q,1.3664360419998047,1,4
S20,2,21,p,1.7354709999999614,2,122
S20,2,22,p,1.7752777919999971,1,28
S20,2,23,p,1.869516583999939,1,68
S20,2,24,q,1.4338733750000756,2,10
S20,2,25,p,1.1614486250000482,1,112
S20,2,26,q,1.300520792000043,2,52
S20,2,27,q,1.1764184579997163,3,92
S20,2,28,p,0.9350509999999304,3,50
S20,2,29,p,0.9026200840003185,2,70
S20,2,30,p,0.8288363330002539,3,44
S20,2,31,q,1.3826847080003972,2,147
S20,2,32,p,1.0188246249999793,2,100
S20,2,33,p,0.879298917000142,3,108
S20,2,34,q,0.7684534579998399,1,61
S20,2,35,q,1.0198521669999536,2,131
S20,2,36,p,0.8183706660001917,2,125
S20,2,37,p,0.8523752080000122,3,19
S20,2,38,q,0.7202391670002726,3,37
S20,2,39,q,0.7694937500000378,3,134
S20,2,40,p,1.248230207999768,2,16
S20,2,41,p,1.110283540999717,2,67
S20,2,42,p,0.849617667000075,2,42
S20,2,43,p,2.274981625000237,3,56
S20,2,44,p,1.3936207920000925,2,111
S20,2,45,q,0.7437577499999861,1,91
S20,2,46,q,4.059450291999838,1,18
S20,2,47,p,1.1661004580000736,1,150
S20,2,48,q,0.7962819999997919,1,20
S20,2,49,p,1.0236331670002983,3,53
S20,2,50,p,0.79728116699971,2,14
S20,2,51,q,1.0253820000002634,3,7
S20,2,52,p,0.8078957920001812,1,47
S20,2,53,q,1.0371079579999787,1,140
S20,2,54,p,1.008485458999985,1,97
S20,2,55,p,1.7369346250002309,2,123
S20,2,56,p,0.8479779159997634,1,45
S20,2,57,p,1.3762759999999616,1,66
S20,2,58,p,1.4584629169999062,2,117
S20,2,59,q,2.432479625000269,2,60
S20,2,60,p,1.3744904999998653,3,118
