pid,block,trial,keypress,rt,ori,stim,fam,cond,missed_trial,acc
1,2,32,p,0.6835775829986233,3,7,0,Novel,no,1
1,2,33,q,0.6378490839997539,2,75,0,Novel,no,0
1,2,34,q,0.8581016669995734,2,18,1,Famous,no,1
1,2,35,q,0.7788796660006483,3,46,1,Famous,no,1
1,2,36,q,0.7726860419988952,3,28,1,Famous,no,1
1,2,37,p,0.7566185830000904,2,139,0,Novel,no,1
1,2,38,p,0.817204708000645,3,76,0,Novel,no,1
1,2,39,q,0.7755572919995757,3,51,1,Famous,no,1
1,2,41,q,0.8528653329994995,3,24,1,Famous,no,1
1,2,42,q,0.8540710000015679,2,59,1,Famous,no,1
1,2,43,p,0.6870203340004082,3,36,1,Famous,no,0
1,2,44,q,0.6127021669999522,1,29,1,Famous,no,1
1,2,45,q,0.7688829170001554,2,10,1,Famous,no,1
1,2,46,q,0.6166484169989417,1,23,1,Famous,no,1
1,2,47,q,0.5484914999997272,2,68,0,Novel,no,0
1,2,48,p,0.6966526659998635,3,31,1,Famous,no,0
1,2,49,q,0.726797750001424,1,36,0,Novel,no,0
1,2,50,q,0.6978517080005986,3,5,1,Famous,no,1
1,2,51,p,0.7274911250005971,3,51,0,Novel,no,1
1,2,52,q,0.7356600829989475,3,26,0,Novel,no,0
1,2,55,q,0.7697859580002842,3,48,1,Famous,no,1
1,2,56,q,0.5809086250010296,2,92,0,Novel,no,0
1,2,58,q,0.8313245420013118,3,40,1,Famous,no,1
1,2,59,p,0.6235911250005302,3,93,0,Novel,no,1
1,2,60,p,0.7639605419990403,3,142,0,Novel,no,1
1,3,1,p,0.6460746249995282,2,20,0,Novel,no,1
1,3,2,q,0.8604693750003207,2,29,1,Famous,no,1
1,3,3,q,0.6808575420000125,2,1,1,Famous,no,1
1,3,4,q,0.6763302920007845,3,91,0,Novel,no,0
1,3,5,p,0.683549999999741,2,69,0,Novel,no,1
1,3,6,p,0.8377596660011477,3,108,0,Novel,no,1
1,3,7,q,0.7604344999999739,2,145,0,Novel,no,0
1,3,8,p,0.6233816669991938,2,10,0,Novel,no,1
1,3,9,p,0.7581328750002285,1,144,0,Novel,no,1
1,3,10,q,0.7642477500012319,1,47,0,Novel,no,0
1,3,11,q,0.5755954579999525,2,13,0,Novel,no,0
1,3,12,q,0.6979393750007148,1,10,1,Famous,no,1
1,3,14,p,0.7591600420000759,1,89,0,Novel,no,1
1,3,15,p,0.8193640829995275,1,4,0,Novel,no,1
1,3,16,p,0.7620866670004034,1,102,0,Novel,no,1
1,3,17,q,0.4750371250011085,2,28,1,Famous,no,1
1,3,18,q,0.5480192919985711,2,27,1,Famous,no,1
1,3,19,q,0.6198499579986674,2,51,1,Famous,no,1
1,3,20,p,0.8366559999994934,2,123,0,Novel,no,1
1,3,21,q,0.543090500001199,2,12,1,Famous,no,1
1,3,22,q,0.5437407499994151,2,62,0,Novel,no,0
1,3,23,p,0.6818357499996637,3,98,0,Novel,no,1
1,3,24,q,0.6995344999995723,1,46,1,Famous,no,1
1,3,25,p,0.6779195420003816,3,87,0,Novel,no,1
1,3,28,p,0.7599590829995577,1,150,0,Novel,no,1
1,3,29,q,0.7678810420002264,3,54,1,Famous,no,1
1,3,30,q,0.6968567499989149,1,35,1,Famous,no,1
1,3,31,q,0.4920953750006447,3,19,0,Novel,no,0
1,3,32,q,0.6967183750002732,2,19,1,Famous,no,1
1,3,33,q,0.7006573750004463,3,18,1,Famous,no,1
1,3,34,p,0.6812489580006513,1,153,0,Novel,no,1
1,3,35,q,0.6972187499995925,1,31,1,Famous,no,1
1,3,36,p,0.7537474170003406,2,130,0,Novel,no,1
1,3,39,q,0.7022917079993931,1,45,1,Famous,no,1
1,3,41,q,0.6752682080004888,3,23,1,Famous,no,1
1,3,42,q,0.6888719579983444,1,48,1,Famous,no,1
1,3,43,p,0.7691404999986844,3,26,1,Famous,no,0
1,3,44,q,0.625006874999599,3,81,0,Novel,no,0
1,3,45,q,0.7043436660005682,1,34,1,Famous,no,1
1,3,46,p,0.7648421670000971,1,8,1,Famous,no,0
1,3,47,q,0.6928338330017141,3,52,1,Famous,no,1
1,3,48,p,0.723410958000386,1,59,1,Famous,no,0
1,3,49,q,0.6994775830007711,2,40,1,Famous,no,1
1,3,50,p,0.7155720419996214,2,66,0,Novel,no,1
1,3,51,p,0.5797154589999991,3,42,0,Novel,no,1
1,3,52,p,0.7730162090010708,2,12,0,Novel,no,1
1,3,53,p,0.662097750000612,2,88,0,Novel,no,1
1,3,54,p,0.6746454580006684,2,28,0,Novel,no,1
1,3,55,p,0.7628757500006031,2,117,0,Novel,no,1
1,3,56,q,0.6870385000001988,1,36,1,Famous,no,1
1,3,57,p,0.7730832919987733,1,5,1,Famous,no,0
1,3,58,q,0.7740708749988698,3,32,1,Famous,no,1
1,3,59,p,0.8347518329992454,1,67,0,Novel,no,1
1,3,60,q,0.8411996659997385,3,4,1,Famous,no,1
2,1,3,q,0.767603667000003,2,50,0,Novel,no,0
2,1,4,q,0.7210436250006751,3,68,0,Novel,no,0
2,1,6,p,0.5804737920007028,3,79,0,Novel,no,1
2,1,7,q,0.8593797079993237,2,44,1,Famous,no,1
2,1,9,q,0.7796167500000593,2,12,1,Famous,no,1
2,1,10,q,0.701141916000779,3,57,0,Novel,no,0
2,1,11,q,0.8611980830009998,2,59,1,Famous,no,1
2,1,14,q,0.8404878749988711,1,50,1,Famous,no,1
2,1,15,p,0.6216145840007812,3,42,1,Famous,no,0
2,1,16,q,0.8638269579987536,3,53,1,Famous,no,1
2,1,17,q,0.7016842909997649,3,32,1,Famous,no,1
2,1,19,q,0.7678536250004981,2,51,1,Famous,no,1
2,1,20,q,0.6075974169998517,3,111,0,Novel,no,0
2,1,21,q,0.694343208000646,3,58,1,Famous,no,1
2,1,22,q,0.68412008300038,1,71,0,Novel,no,0
2,1,25,p,0.6208794589983881,3,7,0,Novel,no,1
2,1,26,p,0.6689047499985463,2,98,0,Novel,no,1
2,1,27,p,0.83346708299905,2,35,1,Famous,no,0
2,1,28,p,0.8297163330007606,3,38,0,Novel,no,1
2,1,29,q,0.7048621249996359,2,38,1,Famous,no,1
2,1,30,p,0.8351557080004568,1,26,0,Novel,no,1
2,1,31,p,0.6636372079992725,3,87,0,Novel,no,1
2,1,32,p,0.6428209170007904,3,42,0,Novel,no,1
2,1,33,p,0.605952542000523,1,139,0,Novel,no,1
2,1,34,p,0.7671566669996537,2,90,0,Novel,no,1
2,1,35,p,0.7677883750002366,3,36,1,Famous,no,0
2,1,37,q,0.7764341659985803,2,45,1,Famous,no,1
2,1,38,p,0.6953624170000694,1,20,1,Famous,no,0
2,1,39,p,0.6981574999990698,2,29,1,Famous,no,0
2,1,43,q,0.7779285420001543,1,34,1,Famous,no,1
2,1,44,q,0.8454077919996053,3,31,1,Famous,no,1
2,1,45,q,0.8435074999997596,3,54,1,Famous,no,1
2,1,46,q,0.8440546660003747,2,9,1,Famous,no,1
2,1,47,p,0.8396001660003094,1,131,0,Novel,no,1
2,1,48,q,0.7773876669998572,2,23,1,Famous,no,1
2,1,49,q,0.7004496670015214,3,33,1,Famous,no,1
2,1,51,q,0.7066118750008172,2,60,1,Famous,no,1
2,1,53,q,0.6239401250004448,3,80,0,Novel,no,0
2,1,54,q,0.6682440419990598,3,47,1,Famous,no,1
2,1,55,q,0.6982387079988257,3,10,1,Famous,no,1
2,1,57,q,0.6611104999992676,2,93,0,Novel,no,0
2,1,58,q,0.6988707079999585,1,37,1,Famous,no,1
2,1,59,q,0.8346642500000598,3,135,0,Novel,no,0
2,1,60,p,0.678769584001202,1,25,0,Novel,no,1
2,2,1,q,0.7007636660000571,1,45,1,Famous,no,1
2,2,2,q,0.6241059169988148,1,43,0,Novel,no,0
2,2,3,p,0.7331978750007693,2,105,0,Novel,no,1
2,2,5,p,0.6182465830006549,1,89,0,Novel,no,1
2,2,6,p,0.7603962079992925,3,109,0,Novel,no,1
2,2,7,p,0.6826164169997355,1,53,0,Novel,no,1
2,2,9,q,0.7668807079990074,3,38,1,Famous,no,1
2,2,10,q,0.6921384590004891,3,35,1,Famous,no,1
2,2,11,q,0.7004905829999188,3,50,1,Famous,no,1
2,2,12,q,0.8403457500007789,1,36,1,Famous,no,1
2,2,13,p,0.761125709001135,2,138,0,Novel,no,1
2,2,14,q,0.7647586669991142,1,47,1,Famous,no,1
2,2,15,p,0.8365754579990607,2,152,0,Novel,no,1
2,2,17,p,0.8338439999988623,2,118,0,Novel,no,1
2,2,18,q,0.6337398750001739,3,2,0,Novel,no,0
2,2,19,p,0.5767029170001479,1,82,0,Novel,no,1
2,2,20,p,0.7119275829991238,1,91,0,Novel,no,1
2,2,21,p,0.6190550409992284,1,59,0,Novel,no,1
2,2,22,p,0.6836313339990738,2,115,0,Novel,no,1
2,2,23,q,0.7273438749998604,1,59,1,Famous,no,1
2,2,24,q,0.7660471670005791,1,53,1,Famous,no,1
2,2,25,q,0.6230315419998078,2,52,1,Famous,no,1
2,2,26,q,0.7266066669999418,2,66,0,Novel,no,0
2,2,27,p,0.6687443749997328,3,47,0,Novel,no,1
2,2,28,p,0.6864261660011834,2,123,0,Novel,no,1
2,2,29,p,0.6184061670010124,2,84,0,Novel,no,1
2,2,30,p,0.5781841249990975,3,74,0,Novel,no,1
2,2,31,p,0.6238754169989988,1,28,1,Famous,no,0
2,2,32,p,0.668224957998973,2,97,0,Novel,no,1
2,2,33,q,0.6127614590004669,3,9,1,Famous,no,1
2,2,34,p,0.5850586659998953,1,32,0,Novel,no,1
2,2,35,q,0.6917338340008428,1,60,1,Famous,no,1
2,2,37,q,0.7051165829998354,2,37,1,Famous,no,1
2,2,38,q,0.6909670000004553,3,144,0,Novel,no,0
2,2,39,p,0.6908357079992129,1,29,1,Famous,no,0
2,2,40,q,0.7795730830002867,2,34,1,Famous,no,1
2,2,41,q,0.7051406669997959,1,21,1,Famous,no,1
2,2,42,q,0.77316995900037,3,48,1,Famous,no,1
2,2,43,q,0.637801999999283,1,30,0,Novel,no,0
2,2,44,q,0.7708270840012119,2,31,1,Famous,no,1
2,2,45,q,0.767058833000192,2,69,0,Novel,no,0
2,2,47,p,0.7124766670003737,1,100,0,Novel,no,1
2,2,48,q,0.78412195799865,2,54,1,Famous,no,1
2,2,50,p,0.8366502079989004,1,124,0,Novel,no,1
2,2,51,q,0.7037442500004545,3,51,1,Famous,no,1
2,2,52,p,0.756042791001164,1,129,0,Novel,no,1
2,2,53,p,0.6398558749988297,3,75,0,Novel,no,1
2,2,54,p,0.5980560000007245,3,73,0,Novel,no,1
2,2,55,p,0.4702222910000273,1,58,1,Famous,no,0
2,2,56,q,0.7708390839998174,1,23,1,Famous,no,1
2,2,57,q,0.7090142920005746,1,33,1,Famous,no,1
2,2,58,p,0.6924168750010722,3,20,1,Famous,no,0
2,2,59,q,0.6783985420006502,1,12,1,Famous,no,1
2,2,60,q,0.6940179580014956,3,57,1,Famous,no,1
2,3,1,p,0.6769765419994656,3,101,0,Novel,no,1
2,3,2,p,0.4858491659997526,3,60,0,Novel,no,1
2,3,3,p,0.6932673330011312,2,136,0,Novel,no,1
2,3,4,q,0.6117758330001379,3,34,1,Famous,no,1
2,3,5,p,0.6315749999994296,1,88,0,Novel,no,1
2,3,6,p,0.619953916000668,1,35,1,Famous,no,0
2,3,7,p,0.7375080830006482,2,28,0,Novel,no,1
2,3,8,p,0.5493663329998526,1,31,1,Famous,no,0
2,3,9,q,0.5327262910013815,3,45,1,Famous,no,1
2,3,10,q,0.6880398329994932,3,151,0,Novel,no,0
2,3,11,q,0.6770804170009797,2,61,0,Novel,no,0
2,3,12,p,0.7620784169994295,2,112,0,Novel,no,1
2,3,13,p,0.6833696249996137,2,119,0,Novel,no,1
2,3,14,p,0.6084395420002693,3,108,0,Novel,no,1
2,3,15,q,0.6186606249993929,3,37,1,Famous,no,1
2,3,16,p,0.676784499999485,3,1,0,Novel,no,1
2,3,17,q,0.7015841249994992,3,60,1,Famous,no,1
2,3,18,p,0.8461917920012638,1,52,1,Famous,no,0
2,3,19,p,0.7523747499999445,1,107,0,Novel,no,1
2,3,20,p,0.7570950419994915,3,122,0,Novel,no,1
2,3,21,q,0.6257430839996232,2,9,0,Novel,no,0
2,3,22,p,0.7597654170003807,3,132,0,Novel,no,1
2,3,23,p,0.6302274579993536,3,21,0,Novel,no,1
2,3,24,p,0.7803755420009111,1,45,0,Novel,no,1
2,3,25,q,0.7876584590012499,2,57,1,Famous,no,1
2,3,27,q,0.7080227919996105,2,33,1,Famous,no,1
2,3,28,p,0.8641203329989366,1,10,1,Famous,no,0
2,3,29,q,0.6849340839999059,2,47,1,Famous,no,1
2,3,30,p,0.7224759579985403,1,64,0,Novel,no,1
2,3,31,q,0.841868916999374,1,42,1,Famous,no,1
2,3,32,q,0.7734520000012708,1,38,1,Famous,no,1
2,3,33,q,0.7035376249987166,3,12,1,Famous,no,1
2,3,37,p,0.5405380419997527,1,19,0,Novel,no,1
2,3,38,p,0.5351067089995922,1,83,0,Novel,no,1
2,3,39,q,0.7749269579999236,2,48,1,Famous,no,1
2,3,40,p,0.6292779579998751,2,76,0,Novel,no,1
2,3,41,q,0.8811584169998241,2,53,1,Famous,no,1
2,3,42,q,0.7677060830010305,1,54,1,Famous,no,1
2,3,43,p,0.6329600420012866,3,62,0,Novel,no,1
2,3,44,q,0.7684425420011394,3,29,1,Famous,no,1
2,3,45,p,0.5858153330009372,3,20,0,Novel,no,1
2,3,46,q,0.7729245840000658,1,32,1,Famous,no,1
2,3,47,p,0.552766499999052,1,49,0,Novel,no,1
2,3,48,p,0.7663515000003827,2,39,0,Novel,no,1
2,3,49,q,0.7077141659992776,2,36,1,Famous,no,1
2,3,50,p,0.8269224169998779,1,70,0,Novel,no,1
2,3,51,q,0.765239541999108,1,9,1,Famous,no,1
2,3,52,p,0.6826179590007087,3,125,0,Novel,no,1
2,3,53,q,0.6765627919994586,2,21,1,Famous,no,1
2,3,54,q,0.6969344169992837,1,44,1,Famous,no,1
2,3,55,q,0.7853093329995318,2,20,1,Famous,no,1
2,3,56,q,0.6922222920002241,2,58,1,Famous,no,1
2,3,57,q,0.7093726249986503,1,51,1,Famous,no,1
2,3,58,q,0.7706850829999894,3,59,1,Famous,no,1
2,3,59,q,0.7634360829997604,3,28,1,Famous,no,1
2,3,60,q,0.6230542499997682,2,50,1,Famous,no,1
3,1,1,p,0.8689755000000332,3,5,1,Famous,no,0
3,1,2,p,0.8186657090000153,3,97,0,Novel,no,1
3,1,3,p,0.7697107910003069,1,111,0,Novel,no,1
3,1,6,q,0.7827503339999566,1,3,1,Famous,no,1
3,1,7,p,0.7556770830001369,1,108,0,Novel,no,1
3,1,9,q,0.8294150830001854,2,1,1,Famous,no,1
3,1,12,q,0.8606199999999262,3,14,1,Famous,no,1
3,1,13,q,0.7686450410001271,3,54,1,Famous,no,1
3,1,16,p,0.7015479159999813,1,24,1,Famous,no,0
3,1,17,q,0.7649588750000476,3,41,1,Famous,no,1
3,1,18,q,0.54970291599966,1,45,1,Famous,no,1
3,1,19,p,0.6323951250001301,3,17,0,Novel,no,1
3,1,20,p,0.768680416999814,3,36,1,Famous,no,0
3,1,22,q,0.6189532500002315,2,46,1,Famous,no,1
3,1,23,p,0.5934327919999305,1,80,0,Novel,no,1
3,1,24,q,0.549514457999976,1,33,1,Famous,no,1
3,1,25,p,0.7606613750003817,1,105,0,Novel,no,1
3,1,26,q,0.692076167000323,1,47,1,Famous,no,1
3,1,27,q,0.7016867920001459,1,12,1,Famous,no,1
3,1,28,p,0.6199678329999188,2,78,0,Novel,no,1
3,1,29,p,0.6822335420001764,2,49,0,Novel,no,1
3,1,31,p,0.7456084169998576,3,79,0,Novel,no,1
3,1,32,p,0.7815486659997077,2,23,1,Famous,no,0
3,1,33,p,0.6987546660002408,1,28,1,Famous,no,0
3,1,34,q,0.7235132920000069,1,72,0,Novel,no,0
3,1,35,q,0.6198984170000585,3,1,0,Novel,no,0
3,1,36,p,0.7058431250002286,2,29,1,Famous,no,0
3,1,38,p,0.8382543339998847,2,134,0,Novel,no,1
3,1,39,q,0.7068449170001259,2,38,1,Famous,no,1
3,1,40,p,0.865115957999933,2,26,1,Famous,no,0
3,1,41,q,0.8524310830002833,1,52,1,Famous,no,1
3,1,42,q,0.587112167000214,2,83,0,Novel,no,0
3,1,43,q,0.7751275000000533,1,32,1,Famous,no,1
3,1,44,p,0.8440492499998982,2,140,0,Novel,no,1
3,1,45,q,0.7742308329998195,3,60,1,Famous,no,1
3,1,46,p,0.8152152500001648,3,13,0,Novel,no,1
3,1,49,q,0.788634667000224,1,57,1,Famous,no,1
3,1,50,p,0.783803832999638,2,49,1,Famous,no,0
3,1,52,p,0.6301615839997794,2,47,0,Novel,no,1
3,1,53,q,0.6911232080001355,3,34,1,Famous,no,1
3,1,54,p,0.7635885000004237,2,143,0,Novel,no,1
3,1,55,p,0.7648342089996731,2,142,0,Novel,no,1
3,1,57,q,0.7497941659999015,3,91,0,Novel,no,0
3,1,58,p,0.5585705829998915,3,101,0,Novel,no,1
3,1,59,p,0.6743401670000821,1,21,0,Novel,no,1
3,2,1,q,0.6999702499997511,1,46,1,Famous,no,1
3,2,2,q,0.7006259999998292,1,34,1,Famous,no,1
3,2,3,q,0.5358261669998683,1,54,1,Famous,no,1
3,2,4,p,0.5801652079999258,1,82,0,Novel,no,1
3,2,5,q,0.7784549590001006,1,27,1,Famous,no,1
3,2,6,p,0.7535428339997452,3,129,0,Novel,no,1
3,2,7,q,0.6831848330002686,3,45,1,Famous,no,1
3,2,8,p,0.6222047920000477,2,60,1,Famous,no,0
3,2,9,q,0.6828550420000283,2,47,1,Famous,no,1
3,2,10,q,0.6889349170000969,1,23,1,Famous,no,1
3,2,11,p,0.7611314589998983,2,104,0,Novel,no,1
3,2,12,q,0.6178694159998486,3,29,1,Famous,no,1
3,2,13,q,0.5527251660000729,2,27,0,Novel,no,0
3,2,14,q,0.7803832919998968,1,5,1,Famous,no,1
3,2,15,p,0.6967800409997835,3,12,0,Novel,no,1
3,2,16,q,0.6999523750000662,3,52,1,Famous,no,1
3,2,17,p,0.6773320830002376,2,39,0,Novel,no,1
3,2,18,q,0.8381411670002308,1,112,0,Novel,no,0
3,2,20,q,0.7086945830001241,2,3,1,Famous,no,1
3,2,21,p,0.6263925000002928,3,87,0,Novel,no,1
3,2,22,q,0.6276376249998066,2,41,1,Famous,no,1
3,2,23,q,0.7705695829999968,3,49,1,Famous,no,1
3,2,24,p,0.6871371659999568,2,139,0,Novel,no,1
3,2,25,q,0.6965135420000479,1,35,1,Famous,no,1
3,2,27,p,0.6819346669999504,3,136,0,Novel,no,1
3,2,28,q,0.6290739589999248,2,29,0,Novel,no,0
3,2,29,q,0.5769749999999476,3,90,0,Novel,no,0
3,2,30,q,0.7005384170001889,3,59,1,Famous,no,1
3,2,31,p,0.677701375000197,3,89,0,Novel,no,1
3,2,34,p,0.6882468750000044,2,10,0,Novel,no,1
3,2,35,q,0.6961257080001815,1,50,1,Famous,no,1
3,2,36,p,0.6374499159996958,2,41,0,Novel,no,1
3,2,37,q,0.8625408329999118,2,42,1,Famous,no,1
3,2,38,p,0.6810770409997531,3,51,0,Novel,no,1
3,2,39,p,0.7976398750001863,2,18,0,Novel,no,1
3,2,40,p,0.6913012500003788,3,151,0,Novel,no,1
3,2,41,q,0.6300072080002792,3,33,1,Famous,no,1
3,2,42,q,0.7697084999999788,3,28,1,Famous,no,1
3,2,43,p,0.7724108329998671,3,52,0,Novel,no,1
3,2,45,p,0.7881627500000832,3,44,0,Novel,no,1
3,2,46,q,0.7041494589998365,2,32,1,Famous,no,1
3,2,47,q,0.6796329160001733,2,14,1,Famous,no,1
3,2,48,q,0.6242644160001873,2,36,1,Famous,no,1
3,2,49,p,0.7694824999998673,2,66,0,Novel,no,1
3,2,50,p,0.8202917499997966,1,57,0,Novel,no,1
3,2,52,q,0.7603407500000685,1,145,0,Novel,no,0
3,2,53,q,0.6144089999997959,3,38,1,Famous,no,1
3,2,54,q,0.6257915829996819,2,57,1,Famous,no,1
3,2,55,q,0.7042644580001252,3,12,1,Famous,no,1
3,2,56,p,0.6823565000004237,2,147,0,Novel,no,1
3,2,57,p,0.7402727089997825,1,109,0,Novel,no,1
3,2,58,p,0.6258773340000516,2,59,0,Novel,no,1
3,2,60,q,0.5917213339998852,2,2,0,Novel,no,0
3,3,1,q,0.6956035000002885,2,12,1,Famous,no,1
3,3,2,q,0.7764707080000335,2,27,1,Famous,no,1
3,3,4,q,0.6216361249998954,1,14,1,Famous,no,1
3,3,5,q,0.5716301250004108,2,100,0,Novel,no,0
3,3,6,q,0.4339455829999679,2,56,0,Novel,no,0
3,3,7,q,0.7028901660000884,1,49,1,Famous,no,1
3,3,8,q,0.6133039590004046,1,48,1,Famous,no,1
3,3,9,q,0.7002294579997397,3,3,1,Famous,no,1
3,3,10,q,0.8672362919996885,2,50,1,Famous,no,1
3,3,11,p,0.763593375000255,3,150,0,Novel,no,1
3,3,12,q,0.5466802910000297,2,88,0,Novel,no,0
3,3,13,q,0.6820433749999211,2,35,1,Famous,no,1
3,3,14,q,0.7066479579998486,3,32,1,Famous,no,1
3,3,15,q,0.7526442919997862,3,23,1,Famous,no,1
3,3,16,q,0.7014722499998243,3,57,1,Famous,no,1
3,3,17,p,0.7599747909998769,3,106,0,Novel,no,1
3,3,18,p,0.6902582920001805,3,123,0,Novel,no,1
3,3,19,q,0.7077000830004181,2,33,1,Famous,no,1
3,3,21,p,0.8253065829999287,1,33,0,Novel,no,1
3,3,22,q,0.7018588329997328,3,24,1,Famous,no,1
3,3,23,q,0.6920349170000009,3,26,1,Famous,no,1
3,3,24,q,0.7815451669998765,3,42,1,Famous,no,1
3,3,25,q,0.6176042080001025,1,41,1,Famous,no,1
3,3,26,p,0.6889007079998919,1,20,0,Novel,no,1
3,3,27,q,0.6256670420002592,2,52,1,Famous,no,1
3,3,28,q,0.7690430409998044,1,29,1,Famous,no,1
3,3,29,q,0.7737142920000224,2,5,1,Famous,no,1
3,3,30,q,0.6887173340001027,1,60,1,Famous,no,1
3,3,31,p,0.6461663750001208,1,30,0,Novel,no,1
3,3,32,q,0.6247368750000533,1,38,1,Famous,no,1
3,3,33,p,0.6832722499998454,2,126,0,Novel,no,1
3,3,34,q,0.7042105420000553,2,59,1,Famous,no,1
3,3,35,q,0.73992058299973,3,9,0,Novel,no,0
3,3,36,q,0.6758409589997427,3,47,1,Famous,no,1
3,3,37,p,0.5888598749997982,1,37,0,Novel,no,1
3,3,38,p,0.7630030830000578,2,153,0,Novel,no,1
3,3,39,p,0.6003607920001741,3,46,1,Famous,no,0
3,3,40,p,0.6189466249998077,1,36,1,Famous,no,0
3,3,41,p,0.7584718749999411,3,110,0,Novel,no,1
3,3,42,q,0.6211769579999782,2,34,1,Famous,no,1
3,3,43,q,0.5394887090001248,2,19,0,Novel,no,0
