S30,1,1,p,1.6300951670000359,3,26
S30,1,2,p,2.135774124999898,1,19
S30,1,3,p,1.1913656249998894,3,12
S30,1,4,p,1.2693670829999064,3,1
S30,1,5,p,0.9479384999999638,2,105
S30,1,6,q,0.7437569169997005,2,94
S30,1,7,p,1.8956045840000115,3,53
S30,1,8,q,0.7333587919997626,3,30
S30,1,9,q,0.8889837090000583,1,116
S30,1,10,q,0.7333611250001013,2,141
S30,1,11,p,0.868250750000243,1,106
S30,1,12,p,1.1428469170000426,3,23
S30,1,13,p,0.8642252499998904,2,13
S30,1,14,p,1.6476259589999245,3,9
S30,1,15,q,0.6907076659999802,3,97
S30,1,16,q,0.856412416999774,3,148
S30,1,17,q,0.8712516659998073,3,18
S30,1,18,q,0.7428482499999518,1,89
S30,1,19,p,0.8743947910002134,2,111
S30,1,20,q,1.1623231250000572,2,80
S30,1,21,q,0.8994328750000022,2,147
S30,1,22,p,1.170081458000368,1,107
S30,1,23,q,1.0077143339999566,3,25
S30,1,24,p,0.8758374999997613,2,29
S30,1,25,q,1.8323304999998982,2,37
S30,1,26,q,1.0667097500004274,2,50
S30,1,27,p,0.9562554999997701,3,115
S30,1,28,p,1.260451749999902,1,2
S30,1,29,q,1.3245652499999778,1,114
S30,1,30,p,0.9847118329998921,2,104
S30,1,31,q,0.7523316669999076,1,7
S30,1,32,p,1.0405258330001743,1,110
S30,1,33,p,0.8535744589999013,3,11
S30,1,34,q,1.3544712499997331,1,20
S30,1,35,q,1.334404541999902,3,112
S30,1,36,p,1.3329674999999952,3,36
S30,1,37,q,0.8243720000000394,3,82
S30,1,38,p,0.925280500000099,2,61
S30,1,39,p,1.2411624579999625,3,72
S30,1,40,p,1.4148890420001408,1,33
S30,1,41,p,1.084853750000093,1,4
S30,1,42,p,1.3444262919997527,3,10
S30,1,43,p,0.9810176659998433,3,17
S30,1,44,q,1.0953700000000026,3,134
S30,1,45,q,0.9278088750002098,1,78
S30,1,46,p,0.9646872079997593,1,125
S30,1,47,p,1.7519575000001169,2,16
S30,1,48,p,1.0079544579998583,3,28
S30,1,49,q,1.0630986669998492,1,117
S30,1,50,p,0.8880822920000355,3,59
S30,1,51,p,1.2061151660000178,3,14
S30,1,52,p,0.9491414579997581,3,113
S30,1,53,p,0.9250235839999732,3,67
S30,1,54,p,1.3778040000001965,2,108
S30,1,55,p,0.7086635420000675,3,27
S30,1,56,p,1.0029880839997531,3,132
S30,1,57,p,1.0664044579998517,1,21
S30,1,58,p,0.9550178750000669,2,32
S30,1,59,p,0.8744531250004002,3,109
S30,1,60,p,0.8368485830001191,2,22
