S31,1,1,q,4.133736666999994,1,25
S31,1,2,p,1.2389632499998697,2,109
S31,1,3,q,1.2050118749998546,1,29
S31,1,4,p,3.4672184170003675,3,20
S31,1,5,q,0.8386585839998588,1,139
S31,1,6,q,1.04502120799998,1,77
S31,1,7,q,0.8152706250002666,2,117
S31,1,8,q,1.4510062090002975,1,140
S31,1,9,p,1.0357206250000672,2,17
S31,1,10,p,3.11459775000003,2,107
S31,1,11,q,1.5373403329999746,3,118
S31,1,12,p,0.9538774590000685,1,22
S31,1,13,q,4.8260241250000036,2,21
S31,1,14,q,1.00554187500029,3,56
S31,1,15,q,1.42914299999984,2,60
S31,1,16,p,0.9634371249999276,2,27
S31,1,17,q,1.4693234999999731,2,95
S31,1,18,p,4.102778958000272,2,11
S31,1,19,p,3.6042853750000177,2,147
S31,1,20,q,0.9578409170003397,1,50
S31,1,21,p,2.958744375000151,1,80
S31,1,22,p,2.899306415999945,1,1
S31,1,23,q,1.5497475830002259,2,14
S31,1,24,q,1.4038969580001321,3,114
S31,1,25,q,1.3150776669999686,1,138
S31,1,26,p,1.9488203330001852,2,18
S31,1,27,q,2.9694317919997957,1,33
S31,1,28,q,2.697132457999942,1,2
S31,1,29,p,3.6359657920002064,1,68
S31,1,30,q,1.833125999999993,2,28
S31,1,31,p,3.7534267079995516,2,108
S31,1,32,q,4.917005667000012,1,26
S31,1,33,q,0.8949725830002535,1,7
S31,1,34,p,2.9966775419998157,2,16
S31,1,35,p,3.5489900419997866,2,92
S31,1,36,q,1.300262499999917,1,9
S31,1,37,q,5.1086514170001465,2,116
S31,1,38,p,3.858879666000121,1,30
S31,1,39,p,4.88237054199999,3,12
S31,1,40,p,0.998268625000037,2,104
S31,1,41,p,2.0856909590002033,1,32
S31,1,42,q,1.0956811669998388,3,105
S31,1,43,q,1.5952397500000188,1,110
S31,1,44,q,1.6996959590001097,2,37
S31,1,45,q,4.4512520409998615,2,113
S31,1,46,q,4.581049542000073,1,4
S31,1,47,q,1.3145551249999698,1,19
S31,1,48,p,7.3278534170003695,1,119
S31,1,49,q,2.2099553329999253,1,112
S31,1,50,p,2.908181124999828,2,23
S31,1,51,p,1.8291703340000822,2,10
S31,1,52,q,2.626039457999923,1,66
S31,1,53,q,1.5217377079998187,2,106
S31,1,54,q,2.2886150419999467,2,90
S31,1,55,q,4.0947490420003305,2,13
S31,1,56,q,1.5548851670000658,1,69
S31,1,57,q,1.0461563750000096,3,111
S31,1,58,p,2.844227666000279,3,82
S31,1,59,p,2.6549658330000057,2,115
S31,1,60,p,3.6131045829997674,1,74
