S03,3,1,p,1.2061929580013384,3,91
S03,3,2,p,0.7821460830018623,3,140
S03,3,3,q,0.7484316249974654,1,113
S03,3,4,p,0.8445662500016624,1,82
S03,3,5,p,1.185222917003557,2,100
S03,3,6,p,0.7106790839970927,3,145
S03,3,7,q,1.0737167079932988,3,106
S03,3,8,q,0.8207850830003736,3,83
S03,3,9,q,1.6270989170006942,1,44
S03,3,10,q,2.4939528339964454,2,135
S03,3,11,p,1.6492143340001348,3,146
S03,3,12,p,1.086684084002627,2,101
S03,3,13,q,0.8826806670040241,1,148
S03,3,14,q,0.8211169999995036,2,77
S03,3,15,p,2.7498527499992633,1,136
S03,3,16,q,0.991809082996042,1,16
S03,3,17,q,0.9080483340003411,2,93
S03,3,18,q,1.0544511249972857,2,119
S03,3,19,q,0.7564236670004902,1,95
S03,3,20,p,1.1863387909979792,3,74
S03,3,21,p,1.3575245839965646,1,78
S03,3,22,p,0.8101759170021978,1,28
S03,3,23,q,1.627786290999211,2,57
S03,3,24,q,1.3746118330018362,3,123
S03,3,25,q,0.7542013749989565,2,13
S03,3,26,q,0.7323055419983575,2,52
S03,3,27,q,2.4365133330065873,3,38
S03,3,28,q,0.8809860420005862,3,124
S03,3,29,q,0.8814564589993097,3,141
S03,3,30,p,0.8701266669959296,1,88
S03,3,31,p,1.3289330420011538,1,98
S03,3,32,p,1.6254131669993512,2,20
S03,3,33,q,0.7733768329999293,1,143
S03,3,34,q,0.7239492500011693,1,50
S03,3,35,q,0.8533620000016526,3,23
S03,3,36,p,0.9807482910036924,3,76
S03,3,37,p,0.889717792000738,2,97
S03,3,38,q,1.0719602909957757,3,7
S03,3,39,q,1.1783511670000735,1,22
S03,3,40,p,2.2840843750018394,3,75
S03,3,41,p,0.7943747089957469,3,73
S03,3,42,p,1.2146722919933381,1,79
S03,3,43,p,0.8816975000008824,1,90
S03,3,44,q,0.781901292000839,2,45
S03,3,45,p,1.0020009169966215,1,94
S03,3,46,p,0.8003493330033962,1,142
S03,3,47,q,1.6240762079978595,2,37
S03,3,48,p,2.644216125001549,3,84
S03,3,49,p,2.137816208000004,3,144
S03,3,50,p,0.9598259159974987,1,134
S03,3,51,q,1.1663739579962566,1,128
S03,3,52,p,1.4101560420021997,1,72
S03,3,53,p,0.8003758749982808,3,89
S03,3,54,p,0.7018333340020035,2,87
S03,3,55,q,2.277354750003724,3,118
S03,3,56,p,0.6990603329977603,3,139
S03,3,57,q,1.5853839170013089,2,92
S03,3,58,p,2.2534855409976444,2,81
S03,3,59,p,1.025740750003024,2,80
S03,3,60,p,1.097538458998315,1,138
