S35,2,1,q,0.7024410420017375,2,38,1
S35,2,2,q,0.6261996249995718,1,21,1
S35,2,3,p,0.8356880840001395,3,144,0
S35,2,4,q,0.675993542001379,2,1,1
S35,2,5,q,0.7656913749997329,3,114,0
S35,2,6,p,0.6583997080015251,2,13,0
S35,2,7,q,0.783398166000552,2,59,1
S35,2,8,p,0.6629351249994215,2,28,0
S35,2,9,p,0.6360751249994792,3,74,0
S35,2,10,p,0.7461134999994101,3,68,0
S35,2,11,q,0.7862715829996887,2,18,1
S35,2,12,q,0.7021845420003956,3,83,0
S35,2,13,p,0.7653555830002006,2,150,0
S35,2,14,,,2,115,0
S35,2,15,p,0.779766457999358,2,29,1
S35,2,16,q,0.6230505839994294,2,44,1
S35,2,17,p,0.6387868340007117,3,80,0
S35,2,18,q,0.6207005420001224,1,23,1
S35,2,19,q,0.6251819160006562,3,37,1
S35,2,20,p,0.6194590840004821,3,3,1
S35,2,21,q,0.6273065830009728,2,27,1
S35,2,22,,,3,45,0
S35,2,23,q,0.5875231669997447,3,18,0
S35,2,24,,,2,81,0
S35,2,25,p,0.6892623329986236,2,17,0
S35,2,26,p,0.6868937090002873,3,106,0
S35,2,27,p,0.6157468329984113,3,146,0
S35,2,28,q,0.7833870840004238,3,56,1
S35,2,29,p,0.6098149999997986,2,88,0
S35,2,30,p,0.6892044579999492,3,107,0
S35,2,31,q,0.5502749580009549,3,40,1
S35,2,32,q,0.5418093339994812,1,53,1
S35,2,33,p,0.6316497089992481,2,13,1
S35,2,34,q,0.5410974999995233,2,52,1
S35,2,35,q,0.6863277499996912,3,110,0
S35,2,36,p,0.7008673330001329,1,14,1
S35,2,37,q,0.6206243750002614,3,20,1
S35,2,38,q,0.6166008340005646,3,51,1
S35,2,39,q,0.6956795829992188,2,17,1
S35,2,40,q,0.6209521660002792,1,26,1
S35,2,41,q,0.6204784169985942,1,35,1
S35,2,42,q,0.6999820830005774,2,11,1
S35,2,43,p,0.7257740419991023,2,70,0
S35,2,44,q,0.7778097499995056,3,39,1
S35,2,45,p,0.7649275840012706,2,53,0
S35,2,46,q,0.7106963750011346,2,57,1
S35,2,47,q,0.7109548749995156,2,36,1
S35,2,48,p,0.6037420829998155,2,64,0
S35,2,49,q,0.6326303339992592,3,33,1
S35,2,50,q,0.6941996670011576,1,59,0
S35,2,51,q,0.7074082500002987,3,12,1
S35,2,52,p,0.6520623750002414,2,50,0
S35,2,53,p,0.7903015839983709,2,42,1
S35,2,54,q,0.6185803330008639,2,46,1
S35,2,55,q,0.6911264170012146,1,66,0
S35,2,56,p,0.6119277500001772,2,69,0
S35,2,57,p,0.5966942909999489,2,52,0
S35,2,58,p,0.5925702500007901,2,10,0
S35,2,59,p,0.6118003340016003,2,104,0
S35,2,60,p,0.6087410410000302,3,143,0
