Study_information_1.started,Study_information_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,session,date,expName,psychopyVersion,OS,frameRate,participant,study_id,Study_information_2.started,Study_information_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Study_information_3.started,Study_information_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Consent.started,Consent.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction_1.started,Instruction_1.stopped,space_cont.keys,space_cont.rt,space_cont.duration,Instruction_2.started,Instruction_2.stopped,space_cont_2.keys,space_cont_2.rt,space_cont_2.duration,Instruction_3.started,Instruction_3.stopped,space_cont_3.keys,space_cont_3.rt,space_cont_3.duration,Instruction_4.started,Instruction_4.stopped,space_cont_4.keys,space_cont_4.rt,space_cont_4.duration,Instruction_5.started,Instruction_5.stopped,space_cont_5.keys,space_cont_5.rt,space_cont_5.duration,Familiarity_Rating.started,Familiarity_Rating.stopped,familiarity_scale.response,familiarity_scale.rt,key_resp_familiarity.keys,familiarity_rating,Valence_Rating.started,Valence_Rating.stopped,valence_scale.response,valence_scale.rt,key_resp_valence.keys,key_resp_valence.rt,key_resp_valence.duration,valence_rating,Name_Selection.started,Name_Selection.stopped,key_resp_naming.keys,key_resp_naming.rt,key_resp_naming.duration,identity_no,image_file,correct_name,selected_name_option,selected_name,correct_name_option,name_correct,qualifies_for_part2,qualified_count_so_far,trials_rating.thisRepN,trials_rating.thisTrialN,trials_rating.thisN,trials_rating.thisIndex,trials_rating.ran,Identity_no,Image,Option1,Option2,Option3,Option4,CorrectName,selection_method,num_selected_identities,qualified_identity_nos,break_1.started,break_1.stopped,Load_Recognition_Trials.started,Load_Recognition_Trials.stopped,Instruction_recog_1.started,Instruction_recog_1.stopped,space_cont_6.keys,space_cont_6.rt,space_cont_6.duration,Instruction_recog_2.started,Instruction_recog_2.stopped,space_cont_7.keys,space_cont_7.rt,space_cont_7.duration,fixation_duration,fix_cross.started,fix_cross.stopped,Practice_Recognition_Trial.started,Practice_Recognition_Trial.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.duration,is_practice,practice_trial_number,is_familiar,participant_response,too_slow,response_time,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,Instruction_recog.started,Instruction_recog.stopped,space_cont_8.keys,space_cont_8.rt,space_cont_8.duration,Recognition_trials.started,Recognition_trials.stopped,key_resp_recognition.keys,recognition_trial_number,original_trial_number,block,trial_in_block,orientation,identity_type,response_familiar,correct,valid_response,Too_slow.started,Too_slow.stopped,break_recog.started,break_recog.stopped,key_resp_6.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_recognition.rt,key_resp_recognition.duration,key_resp_6.rt,key_resp_6.duration
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,stim_fam/080_rgray_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.379099634,1593.6678,1596.0503,,,,,,,,FALSE,,FALSE,,,,,,,,,,,,1596.051,1596.9124,q,137,153,3,1,250,novel,,,FALSE,1596.9125,1596.9126,1596.9127,1596.9127,,136,0,136,0,1,0.6895,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,stim_fam/051_rgray_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.430869206,1596.913,1599.2983,,,,,,,,FALSE,,FALSE,,,,,,,,,,,,1599.2992,1600.3695,q,138,171,3,1,250,novel,,,FALSE,1600.3698,1600.3699,1600.37,1600.37,,137,0,137,0,1,0.9024,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,Celebrities_Faces/017_02_greyscale_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.596352453,1600.3704,1601.9457,,,,,,,,TRUE,,TRUE,,,,,,,,,,,,1601.9469,1603.1365,,139,130,3,1,2,familiar,,,FALSE,1603.1367,1604.1098,1604.1099,1604.11,,138,0,138,0,1,,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,Celebrities_Faces/020_02_greyscale_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.467547694,1604.1102,1606.5468,,,,,,,,TRUE,,FALSE,,,,,,,,,,,,1606.5476,1607.5021,q,140,141,3,1,2,familiar,,,FALSE,1607.5023,1607.5024,1607.5024,1607.5026,,139,0,139,0,1,0.7883,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,Celebrities_Faces/030_02_greyscale_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.744128154,1607.503,1609.2424,,,,,,,,TRUE,,FALSE,,,,,,,,,,,,1609.2432,1610.0952,q,141,121,3,1,2,familiar,,,FALSE,1610.0954,1610.0955,1610.0956,1610.0956,,140,0,140,0,1,0.6832,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,Celebrities_Faces/032_02_greyscale_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.650200084,1610.0959,1611.6932,,,,,,,,TRUE,,FALSE,,,,,,,,,,,,1611.6941,1612.7491,q,142,129,3,1,2,familiar,,,FALSE,1612.7493,1612.7494,1612.7494,1612.7495,,141,0,141,0,1,0.8813,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,Celebrities_Faces/039_03_greyscale_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.941568205,1612.7505,1614.6989,,,,,,,,TRUE,,FALSE,,,,,,,,,,,,1614.6998,1615.7438,q,143,136,3,1,3,familiar,,,FALSE,1615.7439,1615.744,1615.7441,1615.7441,,142,0,142,0,1,0.8792,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,stim_fam/074_rgray_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.337173035,1615.7444,1618.0589,,,,,,,,FALSE,,FALSE,,,,,,,,,,,,1618.0597,1619.1126,q,144,151,3,1,250,novel,,,FALSE,1619.1128,1619.113,1619.113,1619.1132,,143,0,143,0,1,0.8794,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,stim_fam/001_rgray_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.552455578,1619.1134,1620.628,,,,,,,,FALSE,,FALSE,,,,,,,,,,,,1620.6286,1621.67,p,145,156,3,1,250,novel,,,FALSE,1621.6703,1621.6704,1621.6704,1621.6704,,144,0,144,0,1,0.877,,,
,,,,,69720099ef1d00dc68c1cb60,2026-01-22_11h25.41.680,WP1_3,2025.2.3,Win32,11.99040767,5bb7b83ab791890001f4fd90,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,Celebrities_Faces/053_02_greyscale_250.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.620939124,1621.6709,1623.258,,,,,,,,TRUE,,FALSE,,,,,,,,,,,,1623.2587,1624.3117,p,146,146,3,1,2,familiar,,,FALSE,1624.3119,1624.312,1624.312,1624.3121,,145,0,145,0,1,0.8817,,,
