Study_information_1.started,Study_information_1.stopped,key_resp.keys,key_resp.rt,key_resp.duration,session,date,expName,psychopyVersion,OS,frameRate,participant,study_id,Study_information_2.started,Study_information_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,Study_information_3.started,Study_information_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,Consent.started,Consent.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,Instruction_1.started,Instruction_1.stopped,space_cont.keys,space_cont.rt,space_cont.duration,Instruction_2.started,Instruction_2.stopped,space_cont_2.keys,space_cont_2.rt,space_cont_2.duration,Instruction_3.started,Instruction_3.stopped,space_cont_3.keys,space_cont_3.rt,space_cont_3.duration,Instruction_4.started,Instruction_4.stopped,space_cont_4.keys,space_cont_4.rt,space_cont_4.duration,Instruction_5.started,Instruction_5.stopped,space_cont_5.keys,space_cont_5.rt,space_cont_5.duration,Familiarity_Rating.started,Familiarity_Rating.stopped,familiarity_scale.response,familiarity_scale.rt,key_resp_familiarity.keys,familiarity_rating,Valence_Rating.started,Valence_Rating.stopped,valence_scale.response,valence_scale.rt,key_resp_valence.keys,key_resp_valence.rt,key_resp_valence.duration,valence_rating,Name_Selection.started,Name_Selection.stopped,key_resp_naming.keys,key_resp_naming.rt,key_resp_naming.duration,identity_no,image_file,correct_name,selected_name_option,selected_name,correct_name_option,name_correct,qualifies_for_part2,qualified_count_so_far,trials_rating.thisRepN,trials_rating.thisTrialN,trials_rating.thisN,trials_rating.thisIndex,trials_rating.ran,Identity_no,Image,Option1,Option2,Option3,Option4,CorrectName,selection_method,num_selected_identities,qualified_identity_nos,break_1.started,break_1.stopped,Load_Recognition_Trials.started,Load_Recognition_Trials.stopped,Instruction_recog_1.started,Instruction_recog_1.stopped,space_cont_6.keys,space_cont_6.rt,space_cont_6.duration,Instruction_recog_2.started,Instruction_recog_2.stopped,space_cont_7.keys,space_cont_7.rt,space_cont_7.duration,fixation_duration,fix_cross.started,fix_cross.stopped,Practice_Recognition_Trial.started,Practice_Recognition_Trial.stopped,key_resp_practice.keys,key_resp_practice.rt,key_resp_practice.duration,is_practice,practice_trial_number,is_familiar,participant_response,too_slow,response_time,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,practice_trials.ran,Instruction_recog.started,Instruction_recog.stopped,space_cont_8.keys,space_cont_8.rt,space_cont_8.duration,Recognition_trials.started,Recognition_trials.stopped,key_resp_recognition.keys,recognition_trial_number,original_trial_number,block,trial_in_block,orientation,identity_type,response_familiar,correct,valid_response,Too_slow.started,Too_slow.stopped,break_recog.started,break_recog.stopped,key_resp_6.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp_recognition.rt,key_resp_recognition.duration,key_resp_6.rt,key_resp_6.duration,End_experiment.started,End_experiment.stopped
0.0002,18.6382,space,18.6141,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,18.6384,26.6548,space,7.9822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,26.6548,47.4214,space,20.7321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,47.4214,102.204,space,54.7431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,102.204,112.3872,space,10.1424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,112.3873,127.4871,space,15.0652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,127.4871,133.8203,space,6.2989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.8204,139.9369,space,6.0849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.937,181.4532,space,41.4882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.4575,186.9197,,,,10,186.9201,193.5864,,,"[""right"",""right"",""space""]","[3.3004999999999995,5.327600000143036,6.612600000143061]","[null,null,null]",7,193.5867,196.0198,space,2.3856,,25,Celebrities_Faces/025_rating.jpg,Robert De Niro,2,Robert De Niro,2,TRUE,TRUE,1,0,0,0,24,1,25,Celebrities_Faces/025_rating.jpg,Bruce Willis,Arnold Schwarzeneger,Robert De Niro,Leonardo Di Caprio,Robert De Niro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0203,201.1361,,,,5,201.1364,201.6528,,,"[""space""]",[0.48669999980927514],[null],5,201.6539,203.9861,space,2.3051,,58,Celebrities_Faces/058_rating.jpg,Nicole Kidman,2,Nicole Kidman,2,TRUE,FALSE,1,0,1,1,57,1,58,Celebrities_Faces/058_rating.jpg,Millie Bobby Brown,Greta Thunberg,Nicole Kidman,Julia Roberts,Nicole Kidman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.9866,208.4027,,,,5,208.403,210.4694,,,"[""space""]",[1.934300000190774],[null],5,210.4701,213.1694,space,2.5687,,33,Celebrities_Faces/033_rating.jpg,Simone Biles,1,Simone Biles,1,TRUE,FALSE,1,0,2,2,32,1,33,Celebrities_Faces/033_rating.jpg,Greta Thunberg,Simone Biles,Lindsay Lohan,Anya Taylor-Joy,Simone Biles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6971fc222f58eb4111005add,2026-01-22_05h32.08.103,WP1_3,2025.2.3,Win32,60.24096386,5d171334b49a4a0001e8aca4,695fcc08e6593b9a696132f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.1698,215.6026,,,,10,215.603,217.5193,,,"[""right"",""right"",""right"",""right"",""right"",""right"",""space""]","[0.6749999999999545,0.8539000000953365,1.02049999999997,1.1712999999522822,1.322999999999979,1.454499999999996,1.8704999999999927]","[null,null,null,null,null,null,null]",10,217.52,219.1526,space,1.5977,,27,Celebrities_Faces/027_rating.jpg,Keanu Reeves,0,Keanu Reeves,0,TRUE,TRUE,2,0,3,3,26,1,27,Celebrities_Faces/027_rating.jpg,Keanu Reeves,Dwayne Johnson,Bradley Cooper,Daniel Radcliffe,Keanu Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
