S40,2,1,,,3,101,0
S40,2,2,q,0.7016982919999464,2,46,1
S40,2,3,p,0.7703972909998811,3,146,0
S40,2,4,q,0.702652333,3,19,1
S40,2,5,,,2,72,0
S40,2,6,q,0.6974125419997108,3,34,1
S40,2,7,q,0.779625125,1,13,1
S40,2,8,p,0.6957652500000222,3,16,0
S40,2,9,p,0.7638247500003672,2,111,0
S40,2,10,q,0.6913327500001287,3,27,1
S40,2,11,q,0.6961100419998729,3,58,0
S40,2,12,q,0.7022864579998895,2,53,1
S40,2,13,q,0.6960484589999396,3,31,1
S40,2,14,,,1,2,0
S40,2,15,q,0.7704321669998535,3,20,1
S40,2,16,p,0.7189337499999056,3,89,0
S40,2,17,q,0.7017740409996804,3,39,1
S40,2,18,q,0.70613025,2,60,1
S40,2,19,,,2,90,0
S40,2,20,p,0.7229281249997257,3,84,0
S40,2,21,q,0.7033555,1,3,1
S40,2,22,q,0.6987176669999826,3,52,1
S40,2,23,q,0.8237680420002107,3,23,1
S40,2,24,p,0.7165785829997731,2,17,0
S40,2,25,,,3,112,0
S40,2,26,q,0.7761182920003193,1,56,1
S40,2,27,p,0.6639323749996038,3,64,0
S40,2,28,,,1,67,0
S40,2,29,,,3,8,1
S40,2,30,q,0.8656399160004185,2,33,1
S40,2,31,,,1,45,0
S40,2,32,q,0.6986636250003357,1,22,1
S40,2,33,q,0.8563941669999622,1,6,1
S40,2,34,q,0.6914556250003443,2,17,1
S40,2,35,q,0.7969926659998237,1,59,1
S40,2,36,p,0.6767269590000069,1,83,1
S40,2,37,,,3,150,0
S40,2,38,p,0.7662592919996314,2,122,0
S40,2,39,q,0.691682958,3,35,1
S40,2,40,p,0.6498090410004806,3,23,0
S40,2,41,p,0.683869,1,129,0
S40,2,42,q,0.6984475830004158,3,51,1
S40,2,43,q,0.757695958,1,106,0
S40,2,44,,,1,73,0
S40,2,45,p,0.7304817910007841,3,52,0
S40,2,46,p,0.7599982500005353,2,117,0
S40,2,47,,,3,41,1
S40,2,48,,,3,68,0
S40,2,49,q,0.7852523749997999,2,32,0
S40,2,50,p,0.6276614579992383,1,62,0
S40,2,51,p,0.8424862500005474,3,135,0
S40,2,52,p,0.7569979999998395,2,87,0
S40,2,53,p,0.7655351659996086,3,115,0
S40,2,54,q,0.7060136660002172,2,25,1
S40,2,55,q,0.8585681659997135,1,49,1
S40,2,56,p,0.7262891250002212,1,59,1
S40,2,57,p,0.6874465419996341,1,19,0
S40,2,58,q,0.7084862499996234,2,26,1
S40,2,59,q,0.7027315410005031,3,37,1
S40,2,60,q,0.769297,1,50,1
