S08,1,1,q,6.752381292000791,1,20
S08,1,2,p,2.0111596249989816,3,14
S08,1,3,q,2.0156947079995007,3,142
S08,1,4,p,1.6312584170009359,1,19
S08,1,5,p,1.3581828329988639,3,30
S08,1,6,p,3.038216334000026,2,108
S08,1,7,p,3.922357457999169,3,18
S08,1,8,p,1.9523222919997352,2,27
S08,1,9,p,2.9770023750024848,2,7
S08,1,10,q,1.7501421670021955,2,98
S08,1,11,q,1.587295459001325,2,23
S08,1,12,q,1.3802622080002038,3,28
S08,1,13,p,1.3331789580006443,2,12
S08,1,14,q,1.099956416997884,3,59
S08,1,15,q,1.7370037919972674,2,33
S08,1,16,p,3.1600649590000103,3,72
S08,1,17,p,1.340574583002308,3,36
S08,1,18,q,1.0966927920017042,1,26
S08,1,19,q,3.604621208000026,3,93
S08,1,20,q,1.8642032919997291,1,49
S08,1,21,p,1.082315750001726,1,16
S08,1,22,q,2.5143046250013867,3,145
S08,1,23,q,1.212347332999343,1,9
S08,1,24,p,1.8699870829987049,1,11
S08,1,25,q,1.2572046669993142,2,140
S08,1,26,p,1.8174127919992316,2,66
S08,1,27,p,1.408414667002944,2,123
S08,1,28,p,1.9515167079989624,1,144
S08,1,29,p,1.433237833000021,3,21
S08,1,30,p,3.061890624998341,1,17
S08,1,31,q,1.2641607910009043,1,105
S08,1,32,p,1.9069501660014794,1,56
S08,1,33,q,2.593344959001115,2,82
S08,1,34,q,0.9456389999977546,2,139
S08,1,35,p,2.463090583001758,3,79
S08,1,36,p,2.2361854579976352,1,124
S08,1,37,p,1.8042520829985733,1,102
S08,1,38,q,4.429412458001025,2,1
S08,1,39,q,1.4108790409991343,3,91
S08,1,40,p,1.3958099170013156,1,114
S08,1,41,q,0.8651887500018347,1,53
S08,1,42,p,0.8565175410003576,2,29
S08,1,43,q,1.6779581670016341,1,43
S08,1,44,q,1.7150822920011706,2,110
S08,1,45,p,1.160928250003053,3,113
S08,1,46,q,2.441967750000913,2,25
S08,1,47,q,1.5848215419973712,1,132
S08,1,48,p,1.8916777089980314,2,13
S08,1,49,q,1.5805954579991521,2,101
S08,1,50,p,1.7885868750017835,2,2
S08,1,51,p,1.3262320419999014,3,22
S08,1,52,q,3.534484625000914,1,4
S08,1,53,p,1.0580627499984985,3,111
S08,1,54,p,1.3492195830003766,2,10
S08,1,55,p,2.528758625001501,1,112
S08,1,56,p,4.203817582998454,1,106
S08,1,57,p,2.186999209003261,2,109
S08,1,58,q,3.671091415999399,1,107
S08,1,59,p,1.372398625000642,3,104
S08,1,60,p,1.4661376670010213,1,115
