S10,3,1,q,1.5435854170000312,1,77
S10,3,2,p,3.2948020829999223,1,73
S10,3,3,p,2.2113040410004032,2,89
S10,3,4,q,0.8028267909999158,1,93
S10,3,5,q,0.8884567499999321,3,66
S10,3,6,p,1.0232084170002054,3,98
S10,3,7,q,0.7021870829998988,3,19
S10,3,8,p,3.228846040999997,1,91
S10,3,9,p,5.3928342500003055,3,131
S10,3,10,p,1.7972612080002364,3,130
S10,3,11,q,0.8882077079997543,1,140
S10,3,12,q,1.1808054170001014,2,90
S10,3,13,q,6.11351999999988,2,79
S10,3,14,q,0.8617652500001896,2,141
S10,3,15,q,1.923638457999914,2,134
S10,3,16,q,1.3692458340001394,1,132
S10,3,17,q,0.8972742910000306,1,126
S10,3,18,q,0.697529042000042,1,87
S10,3,19,p,2.742719791000127,3,74
S10,3,20,q,1.0082301659999757,2,136
S10,3,21,q,0.9097232909998638,3,100
S10,3,22,q,1.2626279999999497,1,38
S10,3,23,p,0.9260504580001907,3,76
S10,3,24,p,1.190281916999993,2,72
S10,3,25,q,0.8665326669997739,3,2
S10,3,26,q,1.1268581250001262,2,49
S10,3,27,q,0.7611059159999058,2,112
S10,3,28,q,0.782462791999933,3,147
S10,3,29,q,0.6753092089998063,3,27
S10,3,30,p,1.8121979170000486,2,88
S10,3,31,p,3.0806681670001126,1,81
S10,3,32,q,1.7406076659999599,1,78
S10,3,33,q,0.7490114170000197,3,75
S10,3,34,p,1.6259906670002238,2,70
S10,3,35,q,1.177049458000056,2,47
S10,3,36,p,5.868728334000025,1,135
S10,3,37,q,0.9355431669996506,2,151
S10,3,38,p,4.421885333999853,2,95
S10,3,39,q,0.7538445830000455,2,113
S10,3,40,p,1.552308667000034,3,83
S10,3,41,q,1.023761458000081,3,92
S10,3,42,q,0.8524377499998081,2,68
S10,3,43,p,1.1287941250002405,1,139
S10,3,44,p,1.7810661250000521,1,84
S10,3,45,p,1.3064692910002123,2,144
S10,3,46,q,0.9154383750001216,3,71
S10,3,47,p,1.401416749999953,1,145
S10,3,48,q,0.9765336249997745,3,64
S10,3,49,p,1.1265017910000097,2,94
S10,3,50,p,2.4115768750002644,1,142
S10,3,51,q,0.9805804580000768,1,118
S10,3,52,q,4.138843790999999,3,18
S10,3,53,p,1.2866132500003005,3,80
S10,3,54,q,1.180377333999786,3,59
S10,3,55,p,1.1049711249997927,1,138
S10,3,56,p,3.607397416999902,1,97
S10,3,57,p,1.5638250420001896,2,82
S10,3,58,q,0.6710026669998115,3,143
S10,3,59,p,1.4953476660002707,2,101
S10,3,60,q,1.1153602919998775,2,61
