pid,block,cond,keypress,acc,rt
56b78f11e77ebe000cbefe79,1,Learned,p,0,0.9709
56b78f11e77ebe000cbefe79,1,Novel,q,0,1.4212
56b78f11e77ebe000cbefe79,1,Learned,p,0,1.1354
56b78f11e77ebe000cbefe79,1,Novel,p,1,1.3643
56b78f11e77ebe000cbefe79,1,Learned,q,1,1.9878
56b78f11e77ebe000cbefe79,1,Novel,p,1,0.993
56b78f11e77ebe000cbefe79,1,Novel,q,0,1.3481
56b78f11e77ebe000cbefe79,1,Learned,q,1,1.3059
56b78f11e77ebe000cbefe79,1,Novel,p,1,0.8612
56b78f11e77ebe000cbefe79,1,Novel,q,0,0.8687
56b78f11e77ebe000cbefe79,1,Novel,p,1,0.7126
56b78f11e77ebe000cbefe79,1,Novel,p,1,0.7907
56b78f11e77ebe000cbefe79,1,Learned,q,1,1.0054
56b78f11e77ebe000cbefe79,1,Learned,p,0,0.8741
56b78f11e77ebe000cbefe79,1,Learned,q,1,0.709
56b78f11e77ebe000cbefe79,1,Novel,p,1,1.5059
56b78f11e77ebe000cbefe79,1,Novel,p,1,1.0871
56b78f11e77ebe000cbefe79,1,Novel,q,0,1.5825
56b78f11e77ebe000cbefe79,1,Learned,q,1,0.8262
56b78f11e77ebe000cbefe79,1,Learned,p,0,1.3147
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.2146
56b78f11e77ebe000cbefe79,2,Learned,q,1,1.2859
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.3567
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.1475
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.5603
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.9761
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.5567
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.1687
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.9253
56b78f11e77ebe000cbefe79,2,Novel,q,0,0.9
56b78f11e77ebe000cbefe79,2,Learned,q,1,1.0472
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.2492
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.9558
56b78f11e77ebe000cbefe79,2,Novel,q,0,0.8045
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.5415
56b78f11e77ebe000cbefe79,2,Learned,p,0,0.9382
56b78f11e77ebe000cbefe79,2,Novel,q,0,1.3857
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.8601
56b78f11e77ebe000cbefe79,2,Novel,q,0,0.7754
56b78f11e77ebe000cbefe79,2,Novel,p,1,0.8456
56b78f11e77ebe000cbefe79,2,Novel,q,0,1.0325
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.7806
56b78f11e77ebe000cbefe79,2,Learned,p,0,1.086
56b78f11e77ebe000cbefe79,2,Novel,q,0,0.8471
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.8098
56b78f11e77ebe000cbefe79,2,Novel,q,0,1.6235
56b78f11e77ebe000cbefe79,2,Learned,p,0,1.086
56b78f11e77ebe000cbefe79,2,Learned,q,1,1.1668
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.6802
56b78f11e77ebe000cbefe79,2,Learned,q,1,1.1399
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.8779
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.9039
56b78f11e77ebe000cbefe79,2,Learned,p,0,0.95
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.8406
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.8409
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.8084
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.6883
56b78f11e77ebe000cbefe79,2,Novel,p,1,0.9048
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.892
56b78f11e77ebe000cbefe79,2,Learned,q,1,1.3556
56b78f11e77ebe000cbefe79,2,Novel,q,0,0.8421
56b78f11e77ebe000cbefe79,2,Novel,q,0,0.7533
56b78f11e77ebe000cbefe79,2,Learned,q,1,1.5854
56b78f11e77ebe000cbefe79,2,Learned,q,1,1.359
56b78f11e77ebe000cbefe79,2,Learned,p,0,0.8524
56b78f11e77ebe000cbefe79,2,Novel,p,1,0.8666
56b78f11e77ebe000cbefe79,2,Novel,q,0,1.387
56b78f11e77ebe000cbefe79,2,Novel,p,1,0.9083
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.8504
56b78f11e77ebe000cbefe79,2,Novel,q,0,0.7054
56b78f11e77ebe000cbefe79,2,Novel,p,1,1.3728
56b78f11e77ebe000cbefe79,2,Learned,q,1,1.1408
56b78f11e77ebe000cbefe79,2,Learned,q,1,0.9175
56b78f11e77ebe000cbefe79,2,Novel,q,0,1.0884
56b78f11e77ebe000cbefe79,2,Learned,p,0,0.8886
56b78f11e77ebe000cbefe79,2,Novel,q,0,1.4713
56b78f11e77ebe000cbefe79,3,Learned,q,1,1.7909
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.8009
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.767
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.8755
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.7512
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.6353
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.8487
56b78f11e77ebe000cbefe79,3,Learned,p,0,1.6307
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.9528
56b78f11e77ebe000cbefe79,3,Learned,q,1,1.2023
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.9936
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.936
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.7009
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.0889
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.7065
56b78f11e77ebe000cbefe79,3,Learned,q,1,1.2603
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.8752
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.6479
56b78f11e77ebe000cbefe79,3,Learned,p,0,0.7667
56b78f11e77ebe000cbefe79,3,Learned,q,1,1.6204
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.9183
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.7449
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.2858
56b78f11e77ebe000cbefe79,3,Novel,q,0,1.8694
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.988
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.8199
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.8559
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.7201
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.7161
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.7608
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.5796
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.8145
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.6514
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.8049
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.2032
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.8722
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.8359
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.9237
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.171
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.1547
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.8374
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.8304
56b78f11e77ebe000cbefe79,3,Learned,p,0,1.2638
56b78f11e77ebe000cbefe79,3,Novel,q,0,1.343
56b78f11e77ebe000cbefe79,3,Novel,q,0,0.9847
56b78f11e77ebe000cbefe79,3,Novel,q,0,0.6998
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.1608
56b78f11e77ebe000cbefe79,3,Novel,q,0,1.0066
56b78f11e77ebe000cbefe79,3,Novel,p,1,1.2228
56b78f11e77ebe000cbefe79,3,Learned,q,1,1.5004
56b78f11e77ebe000cbefe79,3,Novel,q,0,1.5502
56b78f11e77ebe000cbefe79,3,Learned,q,1,1.6398
56b78f11e77ebe000cbefe79,3,Novel,p,1,0.8342
56b78f11e77ebe000cbefe79,3,Novel,q,0,1.5009
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.6734
56b78f11e77ebe000cbefe79,3,Novel,q,0,1.4221
56b78f11e77ebe000cbefe79,3,Learned,q,1,0.6775
56b78f11e77ebe000cbefe79,3,Learned,q,1,1.043
57165ba7c5aca2000a8d32ca,1,Novel,q,0,1.1228
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.8858
57165ba7c5aca2000a8d32ca,1,Novel,p,1,1.248
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.7965
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.6221
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.7503
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.677
57165ba7c5aca2000a8d32ca,1,Learned,q,1,1.1525
57165ba7c5aca2000a8d32ca,1,Novel,q,0,1.332
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.6746
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.9702
57165ba7c5aca2000a8d32ca,1,Learned,q,1,1.0603
57165ba7c5aca2000a8d32ca,1,Novel,p,1,1.8345
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.8773
57165ba7c5aca2000a8d32ca,1,Learned,q,1,1.4368
57165ba7c5aca2000a8d32ca,1,Novel,p,1,1.0236
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.9561
57165ba7c5aca2000a8d32ca,1,Novel,q,0,1.3187
57165ba7c5aca2000a8d32ca,1,Learned,p,0,1.0842
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.912
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.92490000000000006
57165ba7c5aca2000a8d32ca,1,Novel,p,1,1.0409
57165ba7c5aca2000a8d32ca,1,Learned,p,0,0.8585
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.6191
57165ba7c5aca2000a8d32ca,1,Novel,q,0,0.6318
57165ba7c5aca2000a8d32ca,1,Novel,p,1,1.0241
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.7963
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.7193
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.7936
57165ba7c5aca2000a8d32ca,1,Learned,p,0,0.6739
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.7489
57165ba7c5aca2000a8d32ca,1,Learned,q,1,1.1254
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.5887
57165ba7c5aca2000a8d32ca,1,Learned,p,0,0.6744
57165ba7c5aca2000a8d32ca,1,Learned,p,0,0.6862
57165ba7c5aca2000a8d32ca,1,Novel,q,0,0.6146
57165ba7c5aca2000a8d32ca,1,Novel,q,0,0.8367
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.7376
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.5961
57165ba7c5aca2000a8d32ca,1,Novel,q,0,0.6432
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.5686
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.7403
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.6861
57165ba7c5aca2000a8d32ca,1,Novel,q,0,0.6457
57165ba7c5aca2000a8d32ca,1,Novel,p,1,1.2097
57165ba7c5aca2000a8d32ca,1,Learned,p,0,0.6663
57165ba7c5aca2000a8d32ca,1,Novel,q,0,0.6585
57165ba7c5aca2000a8d32ca,1,Learned,p,0,0.7906
57165ba7c5aca2000a8d32ca,1,Novel,q,0,0.8045
57165ba7c5aca2000a8d32ca,1,Learned,p,0,0.6579
57165ba7c5aca2000a8d32ca,1,Learned,q,1,1.323
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.8255
57165ba7c5aca2000a8d32ca,1,Novel,p,1,0.8032
57165ba7c5aca2000a8d32ca,1,Learned,p,0,0.9619
57165ba7c5aca2000a8d32ca,1,Learned,q,1,0.8016
57165ba7c5aca2000a8d32ca,2,Learned,q,1,1.0782
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.3288
57165ba7c5aca2000a8d32ca,2,Novel,p,1,1.2508
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.6715
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.1936
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.1373
57165ba7c5aca2000a8d32ca,2,Novel,q,0,0.73740000000000006
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.453
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.3194
57165ba7c5aca2000a8d32ca,2,Novel,p,1,1.431
57165ba7c5aca2000a8d32ca,2,Novel,p,1,0.6992
57165ba7c5aca2000a8d32ca,2,Learned,p,0,1.0121
57165ba7c5aca2000a8d32ca,2,Novel,p,1,0.8991
57165ba7c5aca2000a8d32ca,2,Learned,p,0,1.3724
57165ba7c5aca2000a8d32ca,2,Novel,p,1,1.3443
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.3757
57165ba7c5aca2000a8d32ca,2,Learned,p,0,0.9684
57165ba7c5aca2000a8d32ca,2,Novel,q,0,0.6464
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.7281
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.4735
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.7347
57165ba7c5aca2000a8d32ca,2,Learned,p,0,1.1714
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.3312
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.7906
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.7518
57165ba7c5aca2000a8d32ca,2,Novel,p,1,0.7785
57165ba7c5aca2000a8d32ca,2,Novel,p,1,1.0828
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.7516
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.6456
57165ba7c5aca2000a8d32ca,2,Novel,p,1,0.8177
57165ba7c5aca2000a8d32ca,2,Novel,q,0,0.6348
57165ba7c5aca2000a8d32ca,2,Novel,q,0,0.6738
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.9044
57165ba7c5aca2000a8d32ca,2,Novel,p,1,0.7118
57165ba7c5aca2000a8d32ca,2,Learned,q,1,1.1242
57165ba7c5aca2000a8d32ca,2,Learned,p,0,0.9481
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.6193
57165ba7c5aca2000a8d32ca,2,Novel,q,0,0.6491
57165ba7c5aca2000a8d32ca,2,Learned,p,0,0.8147
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.8585
57165ba7c5aca2000a8d32ca,2,Novel,q,0,0.7036
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.6278
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.897
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.8471
57165ba7c5aca2000a8d32ca,2,Novel,q,0,1.0008
57165ba7c5aca2000a8d32ca,2,Learned,q,1,1.272
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.8932
57165ba7c5aca2000a8d32ca,2,Novel,q,0,0.8754
57165ba7c5aca2000a8d32ca,2,Learned,p,0,1.4838
57165ba7c5aca2000a8d32ca,2,Learned,q,1,1.1811
57165ba7c5aca2000a8d32ca,2,Learned,q,1,1.6614
57165ba7c5aca2000a8d32ca,2,Learned,p,0,1.2897
57165ba7c5aca2000a8d32ca,2,Novel,p,1,1.3255
57165ba7c5aca2000a8d32ca,2,Novel,p,1,1.1912
57165ba7c5aca2000a8d32ca,2,Learned,q,1,0.7313
57165ba7c5aca2000a8d32ca,2,Novel,p,1,0.9198
57165ba7c5aca2000a8d32ca,2,Learned,p,0,0.9844
57165ba7c5aca2000a8d32ca,2,Novel,p,1,1.1953
57165ba7c5aca2000a8d32ca,3,Learned,q,1,1.6341
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.7887
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.6934
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.7162
57165ba7c5aca2000a8d32ca,3,Novel,p,1,1.2655
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.7604
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.7876
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.8616
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.6677
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.6875
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.7258
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.5267
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.6866
57165ba7c5aca2000a8d32ca,3,Learned,q,1,1.029
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.7009
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.6975
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.9254
57165ba7c5aca2000a8d32ca,3,Learned,q,1,1.1436
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.8185
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.882
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.7666
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.6539
57165ba7c5aca2000a8d32ca,3,Learned,q,1,1.0936
57165ba7c5aca2000a8d32ca,3,Learned,p,0,0.9672
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.8115
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.643
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.7422
57165ba7c5aca2000a8d32ca,3,Learned,p,0,0.7324
57165ba7c5aca2000a8d32ca,3,Learned,p,0,0.8448
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.7979
57165ba7c5aca2000a8d32ca,3,Novel,p,1,1.1087
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.6763
57165ba7c5aca2000a8d32ca,3,Novel,q,0,1.2333
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.733
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.6802
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.6868
57165ba7c5aca2000a8d32ca,3,Learned,q,1,1.0238
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.8839
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.6056
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.8396
57165ba7c5aca2000a8d32ca,3,Learned,p,0,0.6813
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.6926
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.839
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.8941
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.8781
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.5945
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.7747
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.8782
57165ba7c5aca2000a8d32ca,3,Learned,p,0,0.7416
57165ba7c5aca2000a8d32ca,3,Novel,q,0,0.8462
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.8215
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.6321
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.7443
57165ba7c5aca2000a8d32ca,3,Learned,p,0,0.9153
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.5536
57165ba7c5aca2000a8d32ca,3,Learned,p,0,0.6331
57165ba7c5aca2000a8d32ca,3,Learned,q,1,0.6422
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.6725
57165ba7c5aca2000a8d32ca,3,Novel,p,1,0.7761
571a78f06a1c6300114b8d80,1,Learned,q,1,1.016
571a78f06a1c6300114b8d80,1,Novel,p,1,0.9814
571a78f06a1c6300114b8d80,1,Novel,q,0,1.3093
571a78f06a1c6300114b8d80,1,Learned,q,1,1.6767
571a78f06a1c6300114b8d80,1,Novel,p,1,1.1825
571a78f06a1c6300114b8d80,1,Learned,p,0,1.8345
571a78f06a1c6300114b8d80,1,Learned,q,1,1.0829
571a78f06a1c6300114b8d80,1,Novel,p,1,1.0817
571a78f06a1c6300114b8d80,1,Novel,p,1,1.1459
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7758
571a78f06a1c6300114b8d80,1,Learned,p,0,1.7078
571a78f06a1c6300114b8d80,1,Learned,q,1,0.8999
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7807
571a78f06a1c6300114b8d80,1,Learned,p,0,0.8645
571a78f06a1c6300114b8d80,1,Learned,p,0,0.8969
571a78f06a1c6300114b8d80,1,Learned,q,1,0.9966
571a78f06a1c6300114b8d80,1,Learned,p,0,0.6605
571a78f06a1c6300114b8d80,1,Novel,p,1,0.6967
571a78f06a1c6300114b8d80,1,Learned,q,1,1.0513
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7769
571a78f06a1c6300114b8d80,1,Novel,p,1,0.9466
571a78f06a1c6300114b8d80,1,Novel,p,1,0.9303
571a78f06a1c6300114b8d80,1,Novel,p,1,1.2135
571a78f06a1c6300114b8d80,1,Learned,p,0,0.8964
571a78f06a1c6300114b8d80,1,Learned,q,1,1.3343
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7989
571a78f06a1c6300114b8d80,1,Learned,p,0,1.2089
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7279
571a78f06a1c6300114b8d80,1,Novel,p,1,1.1569
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7883
571a78f06a1c6300114b8d80,1,Novel,p,1,0.9688
571a78f06a1c6300114b8d80,1,Learned,p,0,0.8225
571a78f06a1c6300114b8d80,1,Learned,q,1,0.9049
571a78f06a1c6300114b8d80,1,Novel,p,1,0.6932
571a78f06a1c6300114b8d80,1,Novel,p,1,0.6238
571a78f06a1c6300114b8d80,1,Learned,p,0,0.8891
571a78f06a1c6300114b8d80,1,Learned,p,0,0.8515
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7359
571a78f06a1c6300114b8d80,1,Novel,p,1,0.6333
571a78f06a1c6300114b8d80,1,Learned,p,0,0.8027
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7196
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7951
571a78f06a1c6300114b8d80,1,Learned,q,1,0.7172
571a78f06a1c6300114b8d80,1,Novel,p,1,0.8252
571a78f06a1c6300114b8d80,1,Learned,p,0,0.8519
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7462
571a78f06a1c6300114b8d80,1,Novel,p,1,1.4923
571a78f06a1c6300114b8d80,1,Learned,q,1,1.0815
571a78f06a1c6300114b8d80,1,Novel,p,1,0.7014
571a78f06a1c6300114b8d80,1,Novel,p,1,0.9302
571a78f06a1c6300114b8d80,1,Novel,p,1,0.6859
571a78f06a1c6300114b8d80,1,Learned,p,0,1.2384
571a78f06a1c6300114b8d80,2,Learned,q,1,1.2376
571a78f06a1c6300114b8d80,2,Learned,p,0,0.7209
571a78f06a1c6300114b8d80,2,Learned,p,0,0.8507
571a78f06a1c6300114b8d80,2,Learned,p,0,0.7432
571a78f06a1c6300114b8d80,2,Learned,p,0,1.6111
571a78f06a1c6300114b8d80,2,Novel,p,1,0.8382
571a78f06a1c6300114b8d80,2,Learned,p,0,0.7963
571a78f06a1c6300114b8d80,2,Novel,p,1,0.9442
571a78f06a1c6300114b8d80,2,Novel,p,1,0.7326
571a78f06a1c6300114b8d80,2,Learned,q,1,0.7734
571a78f06a1c6300114b8d80,2,Novel,p,1,0.8925
571a78f06a1c6300114b8d80,2,Novel,p,1,0.9299
571a78f06a1c6300114b8d80,2,Novel,p,1,0.695
571a78f06a1c6300114b8d80,2,Novel,p,1,1.5305
571a78f06a1c6300114b8d80,2,Novel,p,1,0.6008
571a78f06a1c6300114b8d80,2,Learned,p,0,0.725
571a78f06a1c6300114b8d80,2,Novel,p,1,0.856
571a78f06a1c6300114b8d80,2,Novel,p,1,0.7771
571a78f06a1c6300114b8d80,2,Novel,p,1,1.5266
571a78f06a1c6300114b8d80,2,Novel,p,1,0.7409
571a78f06a1c6300114b8d80,2,Learned,q,1,1.4194
571a78f06a1c6300114b8d80,2,Learned,p,0,0.8194
571a78f06a1c6300114b8d80,2,Learned,p,0,0.9229
571a78f06a1c6300114b8d80,2,Novel,p,1,1.415
571a78f06a1c6300114b8d80,2,Novel,p,1,0.9662
571a78f06a1c6300114b8d80,2,Learned,q,1,1.2776
571a78f06a1c6300114b8d80,2,Novel,p,1,0.6778
571a78f06a1c6300114b8d80,2,Learned,q,1,0.9506
571a78f06a1c6300114b8d80,2,Learned,q,1,1.3144
571a78f06a1c6300114b8d80,2,Learned,q,1,1.4698
571a78f06a1c6300114b8d80,2,Learned,p,0,0.8243
571a78f06a1c6300114b8d80,2,Novel,p,1,1.8294
571a78f06a1c6300114b8d80,2,Novel,p,1,0.698
571a78f06a1c6300114b8d80,2,Learned,q,1,0.9111
571a78f06a1c6300114b8d80,2,Learned,p,0,0.9926
571a78f06a1c6300114b8d80,2,Novel,p,1,1.3112
571a78f06a1c6300114b8d80,2,Learned,p,0,0.7992
571a78f06a1c6300114b8d80,2,Learned,q,1,1.5279
571a78f06a1c6300114b8d80,2,Novel,p,1,0.6291
571a78f06a1c6300114b8d80,2,Novel,p,1,0.6475
571a78f06a1c6300114b8d80,2,Novel,p,1,0.8431
571a78f06a1c6300114b8d80,2,Learned,p,0,0.6265
571a78f06a1c6300114b8d80,2,Novel,p,1,1.0881
