pid,block,trial,keypress,rt,ori,stim,fam,cond,missed_trial,acc
1,1,46,q,0.7642094580005505,2,17,1,Famous,no,1
1,1,47,q,0.7709237499984738,3,35,1,Famous,no,1
1,1,48,p,0.8729209170014656,3,43,0,New,no,1
1,1,49,p,0.8009121249997406,2,23,0,New,no,1
1,1,51,q,0.8567298339985427,1,5,1,Famous,no,1
1,1,52,q,0.6871097080002073,3,28,1,Famous,no,1
1,1,53,p,0.8656217499992636,1,44,0,New,no,1
1,1,55,p,0.7761976660003711,1,62,0,New,no,1
1,1,56,p,0.673837292000826,3,83,0,New,no,1
1,1,58,p,0.7780969590021414,2,7,0,New,no,1
1,1,59,p,0.6615069170002243,3,87,0,New,no,1
1,1,60,p,0.8970454579975922,2,98,0,New,no,1
1,2,1,q,0.9129401669997604,1,7,1,Famous,no,1
1,2,2,p,0.9140692080000008,1,141,0,New,no,1
1,2,3,q,0.7489093329968455,2,1,1,Famous,no,1
1,2,4,q,0.699775540997507,3,5,1,Famous,no,1
1,2,5,q,0.624938042001304,3,18,1,Famous,no,1
1,2,6,q,0.764417541999137,2,143,0,New,no,0
1,2,7,p,0.7354452079998737,3,10,0,New,no,1
1,2,8,q,0.6951366249995772,2,9,1,Famous,no,1
1,2,9,p,0.6284260420034116,1,34,1,Famous,no,0
1,2,10,p,0.6301586250010587,1,52,0,New,no,1
1,2,11,p,0.8185757499995816,3,97,0,New,no,1
1,2,12,q,0.7843683329992928,3,32,1,Famous,no,1
1,2,13,p,0.6456765000002633,3,22,0,New,no,1
1,2,14,p,0.6136461249989225,3,136,0,New,no,1
1,2,15,q,0.7054711669989047,1,17,1,Famous,no,1
1,2,16,q,0.7776049579988467,1,31,1,Famous,no,1
1,2,17,p,0.6975982090007165,1,48,1,Famous,no,0
1,2,18,q,0.8578435839990561,1,6,1,Famous,no,1
1,2,19,q,0.7722699579971959,3,26,1,Famous,no,1
1,2,20,p,0.83562745800009,3,53,0,New,no,1
1,2,22,q,0.8568341249992955,1,35,1,Famous,no,1
1,2,23,q,0.7762205420003738,1,52,1,Famous,no,1
1,2,24,q,0.8573199160018703,1,40,1,Famous,no,1
1,2,25,p,0.9713219169971126,3,23,1,Famous,no,0
1,2,26,p,0.821209583999007,3,95,0,New,no,1
1,2,27,q,0.6120755420015485,2,134,0,New,no,0
1,2,28,q,0.7718176660018798,3,22,1,Famous,no,1
1,2,29,p,0.707822499996837,2,102,0,New,no,1
1,2,30,p,0.726439833000768,1,13,0,New,no,1
1,2,31,p,0.7284498750013881,2,36,0,New,no,1
1,2,32,p,0.6218337499994959,3,92,0,New,no,1
1,2,34,p,0.8405872499970428,1,140,0,New,no,1
1,2,35,p,0.857117791998462,3,14,1,Famous,no,0
1,2,36,p,0.6901410419995955,1,122,0,New,no,1
1,2,37,p,0.6280249580013333,3,88,0,New,no,1
1,2,38,p,0.4842327079968527,1,42,0,New,no,1
1,2,39,p,0.7820805419978569,2,11,1,Famous,no,0
1,2,40,p,0.6746163750030973,2,69,0,New,no,1
1,2,41,p,0.5310417079999752,3,150,0,New,no,1
1,2,42,p,0.6832211669971002,1,16,0,New,no,1
1,2,43,p,0.8105929160010419,2,59,0,New,no,1
1,2,44,q,0.6672363750003569,1,27,0,New,no,0
1,2,45,p,0.6237818329973379,1,56,1,Famous,no,0
1,2,47,q,0.9006149579981866,3,1,0,New,no,0
1,2,48,p,0.8404675409983611,1,104,0,New,no,1
1,2,49,p,0.840127040999505,1,110,0,New,no,1
1,2,50,p,0.7703249170008348,2,25,0,New,no,1
1,2,52,q,0.8551125829981174,3,15,1,Famous,no,1
1,2,53,p,0.781193250000797,1,33,1,Famous,no,0
1,2,54,p,0.7664231660019141,2,82,0,New,no,1
1,2,55,q,0.7820544169990171,2,28,1,Famous,no,1
1,2,56,q,0.7795978750000359,3,12,1,Famous,no,1
1,2,58,q,0.7803783749986906,1,24,1,Famous,no,1
1,2,59,q,0.6906873330008239,2,51,1,Famous,no,1
1,2,60,q,0.6772259169993049,1,2,1,Famous,no,1
1,3,2,p,0.9013767920005192,1,80,0,New,no,1
1,3,3,q,0.8293579579985817,3,147,0,New,no,0
1,3,4,p,0.8672505419999652,3,14,0,New,no,1
1,3,5,p,0.7776623749996361,2,15,1,Famous,no,0
1,3,6,p,0.7565047499992943,1,123,0,New,no,1
1,3,7,q,0.862975332998758,2,32,1,Famous,no,1
1,3,8,q,0.5400069589995837,2,32,0,New,no,0
1,3,9,p,0.07341962500140653,2,33,0,New,no,1
1,3,10,p,0.9106444159988314,2,139,0,New,no,1
1,3,12,q,0.7830180829987512,3,1,1,Famous,no,1
1,3,13,q,0.696705958001985,3,48,1,Famous,no,1
1,3,14,p,0.7601509169981,1,130,0,New,no,1
1,3,15,q,0.7729657919990132,1,22,1,Famous,no,1
1,3,16,q,0.6859575839989702,3,9,1,Famous,no,1
1,3,17,q,0.6853339169974788,2,29,0,New,no,0
1,3,18,p,0.620454083000368,1,60,0,New,no,1
1,3,19,q,0.8073900829986087,3,2,0,New,no,0
1,3,20,q,0.6732295000001614,3,66,0,New,no,0
1,3,21,q,0.6244609579989628,2,41,1,Famous,no,1
1,3,23,p,0.8886517909995746,2,45,0,New,no,1
1,3,26,q,0.7723938749986701,3,6,1,Famous,no,1
1,3,27,p,0.906717416997708,1,100,0,New,no,1
1,3,28,p,0.7696122920024209,1,49,0,New,no,1
1,3,29,q,0.7643138750026992,3,34,1,Famous,no,1
1,3,30,p,0.71761887500179,1,73,0,New,no,1
1,3,31,p,0.6173901250003837,3,17,0,New,no,1
1,3,32,p,0.7129321249994973,2,64,0,New,no,1
1,3,33,q,0.7726651670018327,2,31,1,Famous,no,1
1,3,34,q,0.6963637500011828,3,56,1,Famous,no,1
1,3,35,q,0.6200093750012456,3,11,1,Famous,no,1
1,3,36,q,0.7816972910004552,2,52,1,Famous,no,1
1,3,37,q,0.7733821660003741,2,7,1,Famous,no,1
1,3,38,q,0.6718411670008209,2,2,1,Famous,no,1
1,3,39,p,0.8060100000002421,1,81,0,New,no,1
1,3,40,p,0.6773370830014755,2,18,0,New,no,1
1,3,41,q,0.7856746659999772,2,24,1,Famous,no,1
1,3,42,p,0.6842392910002673,3,116,0,New,no,1
1,3,43,p,0.8370590830018045,1,146,0,New,no,1
1,3,44,p,0.648340832998656,2,12,0,New,no,1
1,3,45,q,0.6826417080010287,2,35,1,Famous,no,1
1,3,46,p,0.5437356250004086,1,50,0,New,no,1
1,3,47,q,0.7812988750010845,1,26,1,Famous,no,1
1,3,48,q,0.7057203750009649,2,12,1,Famous,no,1
1,3,49,q,0.6947870000003604,1,23,1,Famous,no,1
1,3,50,q,0.6256820839989814,1,18,1,Famous,no,1
1,3,51,q,0.4698765419998381,3,33,1,Famous,no,1
1,3,52,q,0.6942781670004479,1,28,1,Famous,no,1
1,3,53,q,0.4953516250025132,1,74,0,New,no,0
1,3,54,q,0.7614147089989274,2,120,0,New,no,0
1,3,55,q,0.6908429590002925,2,5,1,Famous,no,1
1,3,56,q,0.690812624998216,3,27,1,Famous,no,1
1,3,57,q,0.7553766250020999,3,17,1,Famous,no,1
1,3,58,q,0.7702785419969587,3,4,1,Famous,no,1
1,3,59,q,0.6982408340008988,3,51,1,Famous,no,1
1,3,60,q,0.7782150420025573,2,40,1,Famous,no,1
2,1,1,q,0.7795567080002002,1,28,1,Famous,no,1
2,1,2,q,0.9474534590003714,2,33,1,Famous,no,1
2,1,3,p,0.7396377920003943,1,98,0,New,no,1
2,1,4,p,0.6307952920001298,1,52,0,New,no,1
2,1,5,q,0.9278926670003784,1,41,1,Famous,no,1
2,1,6,p,0.8456004590002522,1,9,0,New,no,1
2,1,7,p,0.6359959999999774,3,95,0,New,no,1
2,1,8,p,0.7161614159999772,2,64,0,New,no,1
2,1,9,p,0.7703617909996865,2,135,0,New,no,1
2,1,10,q,0.7791748750000806,3,48,1,Famous,no,1
2,1,11,q,0.6938228340000023,2,9,1,Famous,no,1
2,1,12,q,0.7073274170002151,2,23,1,Famous,no,1
2,1,13,q,0.9340099579999332,1,49,1,Famous,no,1
2,1,14,p,0.7712721670000064,2,75,0,New,no,1
2,1,15,p,0.6687914590002038,3,80,0,New,no,1
2,1,16,p,0.690298083000016,3,120,0,New,no,1
2,1,17,p,0.6968515420003314,3,3,1,Famous,no,0
2,1,18,q,0.9334398750002038,2,29,1,Famous,no,1
2,1,19,p,0.915485333000106,2,136,0,New,no,1
2,1,21,p,0.9132329590001972,1,111,0,New,no,1
2,1,22,p,0.6652702910000698,2,36,0,New,no,1
2,1,23,p,0.592711958000109,2,30,0,New,no,1
2,1,24,p,0.6877660409995769,3,12,0,New,no,1
2,1,25,p,0.6983141249997971,1,10,0,New,no,1
2,1,27,p,0.7404084170002534,3,60,0,New,no,1
2,1,28,p,0.607350833000055,3,44,0,New,no,1
2,1,29,p,0.5391910829998778,1,27,0,New,no,1
2,1,30,q,0.9408475840000392,2,27,1,Famous,no,1
2,1,31,q,0.7437502919997314,3,45,1,Famous,no,1
2,1,32,p,0.6811022090000733,3,91,0,New,no,1
2,1,33,p,0.6478946249999353,1,45,0,New,no,1
2,1,34,q,0.7011119159997179,1,8,1,Famous,no,1
2,1,35,p,0.6880095000001347,3,119,0,New,no,1
2,1,36,p,0.5545624580004187,1,73,0,New,no,1
2,1,37,p,0.6760275419997015,3,94,0,New,no,1
2,1,38,q,0.6304241249999905,3,53,1,Famous,no,1
2,1,39,p,0.70758854099995006,2,36,1,Famous,no,0
2,1,40,p,0.591379292000056,2,83,0,New,no,1
2,1,41,q,0.7060786249999182,2,34,1,Famous,no,1
2,1,42,p,0.6855597920002765,2,129,0,New,no,1
2,1,43,p,0.7639756670000679,3,123,0,New,no,1
2,1,44,q,0.7772032080001736,1,39,1,Famous,no,1
2,1,45,q,0.7068823330000669,2,54,1,Famous,no,1
2,1,46,q,0.7050887909999801,2,26,1,Famous,no,1
2,1,47,q,0.7826890420001291,1,46,1,Famous,no,1
2,1,48,p,0.7593286250003075,2,124,0,New,no,1
2,1,49,p,0.6491370420003477,3,23,0,New,no,1
2,1,50,p,0.6168761669996456,1,131,0,New,no,1
2,1,51,q,0.618204040999899,2,51,1,Famous,no,1
2,1,52,q,0.6965140000002066,3,38,1,Famous,no,1
2,1,53,q,0.8547447089999878,3,25,1,Famous,no,1
2,1,54,p,0.6861250419997305,1,139,0,New,no,1
2,1,55,q,0.7016999589995976,3,5,1,Famous,no,1
2,1,56,q,0.6999485830001504,1,52,1,Famous,no,1
2,1,57,q,0.6168157499996596,3,35,1,Famous,no,1
2,1,58,q,0.6245562499998414,1,12,1,Famous,no,1
2,1,59,q,0.5473705419999533,2,37,1,Famous,no,1
2,1,60,q,0.7663464580000436,1,60,1,Famous,no,1
2,2,1,p,0.6328782909999973,1,93,0,New,no,1
2,2,2,p,0.709353000000192,3,50,0,New,no,1
2,2,3,p,0.8462467919998744,3,122,0,New,no,1
2,2,4,p,0.6857155000002422,3,108,0,New,no,1
2,2,5,p,0.6095897909999621,3,113,0,New,no,1
2,2,6,p,0.836073750000196,1,126,0,New,no,1
2,2,7,p,0.5075427080000736,1,22,0,New,no,1
2,2,8,p,0.5890032920001431,2,20,0,New,no,1
2,2,9,p,0.6142726670000229,1,104,0,New,no,1
2,2,10,p,0.5470718750002561,2,84,0,New,no,1
2,2,11,q,0.6290704590001042,3,37,1,Famous,no,1
2,2,12,p,0.7023639160001949,1,23,1,Famous,no,0
2,2,13,p,0.7488789580002049,3,42,0,New,no,1
2,2,14,q,0.6318057499997849,2,3,1,Famous,no,1
2,2,15,q,0.6232140830002209,3,46,1,Famous,no,1
2,2,16,q,0.7840171249999912,1,27,1,Famous,no,1
2,2,17,q,0.6172347080000691,3,34,1,Famous,no,1
2,2,18,q,0.6974507910003922,3,54,1,Famous,no,1
2,2,19,q,0.633787792000021,1,51,1,Famous,no,1
2,2,20,p,0.7861822500003655,3,100,0,New,no,1
2,2,21,p,0.5878429169997617,1,97,0,New,no,1
2,2,22,p,0.4834847920001266,2,74,0,New,no,1
2,2,23,q,0.7010217919996649,3,52,1,Famous,no,1
2,2,24,p,0.6552363750001859,3,130,0,New,no,1
2,2,25,q,0.6258530840000276,2,53,1,Famous,no,1
2,2,26,q,0.7837956670000494,1,38,1,Famous,no,1
2,2,27,q,0.7039554590000989,2,28,1,Famous,no,1
2,2,28,q,0.6893613749998622,1,25,1,Famous,no,1
2,2,30,p,0.6431903750003585,1,28,0,New,no,1
2,2,31,q,0.8512020409998513,3,29,1,Famous,no,1
2,2,32,q,0.629111458999887,1,45,1,Famous,no,1
2,2,33,p,0.7798023330001342,3,49,1,Famous,no,0
2,2,34,q,0.7557470420001664,2,35,1,Famous,no,1
2,2,35,q,0.6272991670002739,2,41,1,Famous,no,1
2,2,36,q,0.620237208999697,2,5,1,Famous,no,1
2,2,37,q,0.6223864999997204,2,12,1,Famous,no,1
2,2,38,q,0.698859375000211,3,26,1,Famous,no,1
2,2,39,p,0.8528457910001634,3,57,0,New,no,1
2,2,40,q,0.7059411250002086,2,39,1,Famous,no,1
2,2,41,p,0.6951954170003773,1,82,0,New,no,1
2,2,42,q,0.787875707999774,1,14,1,Famous,no,1
2,2,43,q,0.9313639169999988,2,48,1,Famous,no,1
2,2,44,q,0.7753154160000122,3,60,1,Famous,no,1
2,2,45,q,0.7887498750001214,1,33,1,Famous,no,1
2,2,46,p,0.6836216669998976,1,77,0,New,no,1
2,2,47,p,0.8386910839999473,1,132,0,New,no,1
2,2,48,q,0.8470135000002301,3,36,1,Famous,no,1
2,2,49,p,0.6931474590001017,1,116,0,New,no,1
2,2,50,q,0.6307805000001281,2,50,1,Famous,no,1
2,2,51,p,0.5932020830000511,2,47,0,New,no,1
2,2,52,p,0.7254957499999364,1,51,0,New,no,1
2,2,53,q,0.6167512500001067,3,9,1,Famous,no,1
2,2,54,q,0.7705399579999721,3,8,1,Famous,no,1
2,2,55,q,0.6500516659998539,3,79,0,New,no,0
2,2,56,p,0.764255458000207,1,102,0,New,no,1
2,2,57,p,0.5893717080002716,2,17,0,New,no,1
2,2,58,p,0.6892992500002038,1,152,0,New,no,1
2,2,59,p,0.653500874999736,3,62,0,New,no,1
2,2,60,p,0.5996270420000656,3,26,0,New,no,1
2,3,1,q,0.7439087500001733,1,36,1,Famous,no,1
2,3,2,q,0.6966064170001118,1,54,1,Famous,no,1
2,3,3,p,0.6871918749998258,1,151,0,New,no,1
2,3,4,p,0.6927297500001259,1,29,1,Famous,no,0
2,3,5,q,0.7024439169999823,3,33,1,Famous,no,1
2,3,6,q,0.6941178750003019,3,28,1,Famous,no,1
2,3,7,p,0.6719149589998779,3,92,0,New,no,1
2,3,8,q,0.8505989579998641,1,53,1,Famous,no,1
2,3,9,q,0.704981499999576,2,60,1,Famous,no,1
2,3,10,q,0.7052991250002378,2,25,1,Famous,no,1
2,3,11,q,0.6251287090003643,2,49,1,Famous,no,1
2,3,12,p,0.6829621659999248,3,143,0,New,no,1
2,3,13,q,0.7056004999999459,2,45,1,Famous,no,1
2,3,14,p,0.8386313750002046,1,150,0,New,no,1
2,3,15,p,0.6493448330002138,3,70,0,New,no,1
2,3,16,q,0.7860379160001685,1,37,1,Famous,no,1
2,3,17,p,0.6145858750001025,2,76,0,New,no,1
2,3,18,q,0.7806649169997399,1,26,1,Famous,no,1
2,3,19,q,0.7081587499997113,3,12,1,Famous,no,1
2,3,20,q,0.7833646659996703,2,52,1,Famous,no,1
2,3,21,p,0.6902541670001483,2,25,0,New,no,1
2,3,22,q,0.6836472080003659,3,23,1,Famous,no,1
2,3,23,p,0.625103250000393,3,29,0,New,no,1
2,3,24,q,0.6914115829999901,2,8,1,Famous,no,1
2,3,25,p,0.8389380409998921,2,112,0,New,no,1
2,3,26,q,0.7800200000001496,1,35,1,Famous,no,1
2,3,27,p,0.7674132500001178,3,118,0,New,no,1
2,3,28,p,0.6358481250003933,1,67,0,New,no,1
2,3,29,p,0.8244121249999807,3,19,0,New,no,1
2,3,30,p,0.5804353329999685,3,61,0,New,no,1
2,3,31,q,0.7826859169999807,1,5,1,Famous,no,1
2,3,32,q,0.8445837920003214,1,9,1,Famous,no,1
2,3,33,p,0.6411092920002375,2,11,0,New,no,1
2,3,34,q,0.8624257500000567,1,34,1,Famous,no,1
2,3,35,p,0.7107001249996756,3,69,0,New,no,1
2,3,36,p,0.766424625000127,2,114,0,New,no,1
2,3,37,p,0.6796247080001194,2,2,0,New,no,1
2,3,38,p,0.7213741670002491,3,90,0,New,no,1
2,3,39,q,0.8602539999997134,2,46,1,Famous,no,1
2,3,40,q,0.7031775420000486,3,39,1,Famous,no,1
2,3,41,p,0.8413224159999118,2,147,0,New,no,1
2,3,42,p,0.7650770830000511,2,148,0,New,no,1
2,3,43,p,0.6371054579999509,2,68,0,New,no,1
2,3,44,q,0.7701880829999936,3,27,1,Famous,no,1
2,3,45,p,0.5380939169999692,2,21,0,New,no,1
2,3,47,q,0.8636545839999599,3,50,1,Famous,no,1
2,3,48,q,0.7726700000002893,1,48,1,Famous,no,1
2,3,49,q,0.7677311249999548,3,41,1,Famous,no,1
2,3,50,p,0.6436530830001175,1,78,0,New,no,1
2,3,51,q,0.7101642090001405,2,14,1,Famous,no,1
2,3,52,p,0.7594910000002528,2,106,0,New,no,1
2,3,53,p,0.7757390000001578,1,88,0,New,no,1
2,3,54,p,0.7327306250003858,2,49,0,New,no,1
2,3,55,q,0.7865817090000746,1,3,1,Famous,no,1
2,3,56,q,0.7059466659998179,2,38,1,Famous,no,1
2,3,57,q,0.7783198329998413,3,51,1,Famous,no,1
2,3,58,p,0.686792209000032,3,115,0,New,no,1
2,3,59,p,0.7947805410003639,2,13,0,New,no,1
2,3,60,p,0.5974744169998303,1,71,0,New,no,1
3,1,3,q,0.7565233749992331,2,35,1,Famous,no,1
3,1,4,q,0.8614525839984708,3,12,1,Famous,no,1
3,1,5,q,0.7049471249993076,3,1,1,Famous,no,1
3,1,6,p,0.8502271659999678,3,101,0,New,no,1
3,1,7,q,0.7130031660017266,2,4,1,Famous,no,1
3,1,8,q,0.844504082997446,3,45,1,Famous,no,1
3,1,9,q,0.8427277089976997,3,9,1,Famous,no,1
3,1,10,q,0.844858791999286,3,7,1,Famous,no,1
3,1,11,p,0.9059542079994573,3,105,0,New,no,1
3,1,12,q,0.8404009160003625,3,8,1,Famous,no,1
3,1,13,q,0.8558197919992381,1,33,1,Famous,no,1
3,1,14,p,0.9110652499985008,3,92,0,New,no,1
3,1,15,p,0.916852166999888,1,29,0,New,no,1
3,1,16,p,0.8433356249988719,2,153,0,New,no,1
3,1,17,p,0.7438874999970722,3,98,0,New,no,1
3,1,18,p,0.8277923749992624,3,84,0,New,no,1
3,1,19,p,0.7802955840015784,3,7,0,New,no,1
3,1,20,q,0.7772216659977857,1,54,1,Famous,no,1
3,1,21,q,0.928334291002102,3,34,1,Famous,no,1
3,1,22,p,0.9281660000015108,1,21,0,New,no,1
3,1,23,p,0.6635333340018406,3,97,0,New,no,1
3,1,24,q,0.9394133329988108,2,52,1,Famous,no,1
3,1,25,q,0.9265369159984402,1,47,1,Famous,no,1
3,1,26,p,0.7496461669979908,1,45,0,New,no,1
3,1,27,p,0.7221514999982901,2,19,0,New,no,1
3,1,28,p,0.8620723330022884,3,42,1,Famous,no,0
3,1,29,q,0.9340680409986816,1,28,1,Famous,no,1
3,1,30,p,0.800611624999874,1,49,0,New,no,1
3,1,31,p,0.8400384580017999,3,134,0,New,no,1
3,1,32,q,0.7854918329976499,2,24,1,Famous,no,1
3,1,33,q,0.9425495409996074,2,25,1,Famous,no,1
3,1,34,p,0.7866232079977635,2,60,0,New,no,1
3,1,35,q,0.8526724590010417,3,38,1,Famous,no,1
3,1,36,q,0.8532474999992701,3,48,1,Famous,no,1
3,1,37,p,0.8603695419988071,2,33,0,New,no,1
3,1,38,q,0.7893395419996523,3,50,1,Famous,no,1
3,1,39,p,0.8866438750010275,1,52,0,New,no,1
3,1,42,p,0.6862621670006774,2,62,0,New,no,1
3,1,43,p,0.7665110000016284,1,51,0,New,no,1
3,1,44,q,0.7765481659989746,3,3,1,Famous,no,1
3,1,45,p,0.8368741660015075,1,53,0,New,no,1
3,1,46,p,0.7551878750018659,1,113,0,New,no,1
3,1,47,p,0.6878005409998877,2,109,0,New,no,1
3,1,48,p,0.7592609169987554,3,128,0,New,no,1
3,1,49,q,0.7022509169983095,2,23,1,Famous,no,1
3,1,50,p,0.6831959169976471,2,32,0,New,no,1
3,1,51,q,0.7013682090000657,1,32,1,Famous,no,1
3,1,52,q,0.7785037920002651,3,5,1,Famous,no,1
3,1,53,p,0.6009330840024631,2,36,0,New,no,1
3,1,54,q,0.6866653749966645,3,59,0,New,no,0
3,1,55,p,0.8462277090002317,1,112,0,New,no,1
3,1,56,p,0.6871757920016535,2,106,0,New,no,1
3,1,57,p,0.6911316659970907,3,132,0,New,no,1
3,1,58,q,0.7875354999996489,2,36,1,Famous,no,1
3,1,59,q,0.7781230000000505,3,59,1,Famous,no,1
3,1,60,q,0.8477104170015082,3,41,1,Famous,no,1
3,2,2,q,0.8463640830013901,1,48,1,Famous,no,1
3,2,3,q,0.8558653340005549,1,34,1,Famous,no,1
3,2,4,p,0.8317774169991026,3,124,0,New,no,1
3,2,5,q,0.7686972500014235,1,50,1,Famous,no,1
3,2,6,q,0.8169922909983143,1,2,1,Famous,no,1
3,2,7,p,0.9130778749968158,1,42,1,Famous,no,0
3,2,9,q,0.801060249999864,1,59,1,Famous,no,1
3,2,10,p,0.9265650829984224,1,10,0,New,no,1
3,2,11,q,0.7075080829999933,3,24,1,Famous,no,1
3,2,12,q,0.8560754580030334,1,23,1,Famous,no,1
3,2,13,q,0.7868097499995201,2,26,1,Famous,no,1
3,2,14,q,0.7754910000003292,2,7,1,Famous,no,1
3,2,15,q,0.7073448749979434,1,3,1,Famous,no,1
3,2,16,p,0.8229554589997861,2,11,0,New,no,1
3,2,17,p,0.9163490000028104,2,122,0,New,no,1
3,2,18,q,0.7800496249983553,2,41,1,Famous,no,1
3,2,19,p,0.686998291999771,3,87,0,New,no,1
3,2,20,q,0.6997909999990952,3,28,1,Famous,no,1
3,2,21,q,0.7783458330013673,1,38,1,Famous,no,1
3,2,22,q,0.6958469169985619,3,52,1,Famous,no,1
3,2,23,p,0.786668415999884,1,79,0,New,no,1
3,2,24,q,0.93117254200114985,3,4,1,Famous,no,1
3,2,25,q,0.7673842920012248,1,1,1,Famous,no,1
3,2,26,q,0.7700198330021522,2,5,1,Famous,no,1
3,2,28,q,0.790224959000625,1,12,1,Famous,no,1
3,2,29,p,0.6939638330004527,3,94,0,New,no,1
3,2,30,q,0.87802308299797,1,9,0,New,no,0
3,2,33,q,0.7094099579990143,2,33,1,Famous,no,1
3,2,34,q,0.7046731249974982,2,45,1,Famous,no,1
3,2,35,p,0.6979291669995291,1,93,0,New,no,1
3,2,36,p,0.6291319170013594,2,69,0,New,no,1
3,2,37,q,0.7750713329987775,3,54,1,Famous,no,1
3,2,38,p,0.6895478750011534,1,111,0,New,no,1
3,2,39,p,0.914668541001447,1,147,0,New,no,1
3,2,40,p,0.8603424169996288,1,50,0,New,no,1
3,2,41,p,0.765163667001616,2,107,0,New,no,1
3,2,42,q,0.8629691659989476,2,32,1,Famous,no,1
3,2,43,q,0.7739645000001474,2,9,1,Famous,no,1
3,2,44,q,0.6973078330011049,1,8,1,Famous,no,1
3,2,45,q,0.839508625002054,2,47,1,Famous,no,1
3,2,46,q,0.7769127499996102,1,35,1,Famous,no,1
3,2,47,p,0.8834357499981706,1,4,0,New,no,1
3,2,48,p,0.7001037499976519,2,47,0,New,no,1
3,2,49,p,0.8177019579998159,2,1,0,New,no,1
3,2,50,p,0.7713871249980002,3,116,0,New,no,1
3,2,51,p,0.641342540999176,3,30,0,New,no,1
3,2,52,p,0.7753945000004023,2,57,0,New,no,1
3,2,53,p,0.6476289169986558,1,77,0,New,no,1
3,2,54,p,0.6002670830021088,3,23,0,New,no,1
3,2,55,p,0.7266303329997754,2,70,0,New,no,1
3,2,56,p,0.8380222079977102,1,144,0,New,no,1
3,2,57,p,0.7053394159993331,2,26,0,New,no,1
3,2,58,p,0.6935278330020083,1,119,0,New,no,1
3,2,59,p,0.8017876249978144,2,81,0,New,no,1
3,2,60,p,0.761931959001231,3,126,0,New,no,1
3,3,1,p,0.819799167002202,3,25,0,New,no,1
3,3,2,p,0.6272945829987293,3,100,0,New,no,1
3,3,3,q,0.8513110410021909,1,41,1,Famous,no,1
3,3,4,p,0.6560405419986637,1,20,0,New,no,1
3,3,5,q,0.9395883329998468,2,2,1,Famous,no,1
3,3,6,q,0.7758739579985559,1,52,1,Famous,no,1
3,3,7,p,0.725831833002303,2,71,0,New,no,1
3,3,8,q,0.852078290998179,3,36,1,Famous,no,1
3,3,9,p,0.8521271249992424,1,67,0,New,no,1
3,3,10,q,0.7803897500016319,3,37,0,New,no,0
3,3,12,p,0.6383026670009713,2,42,0,New,no,1
3,3,13,q,0.8599149590008892,1,5,1,Famous,no,1
3,3,14,p,0.5962334579999151,2,43,0,New,no,1
3,3,15,q,0.7070640829988406,2,54,1,Famous,no,1
3,3,16,p,0.6865979579997656,3,66,0,New,no,1
3,3,17,p,0.7290167079991079,2,27,0,New,no,1
3,3,19,p,0.8650280840010964,1,57,1,Famous,no,0
3,3,20,q,0.7514097500024945,3,23,1,Famous,no,1
3,3,21,q,0.7764249579995521,3,25,1,Famous,no,1
3,3,22,p,0.842544082999666,1,141,0,New,no,1
3,3,23,p,0.855661458997929,2,34,1,Famous,no,0
