pid,block,cond,keypress,acc,rt
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8663
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8516
5755c957eb80c4000741a9ce,1,Novel,p,1,0.718
5755c957eb80c4000741a9ce,1,Novel,p,1,1.0304
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8293
5755c957eb80c4000741a9ce,1,Famous,q,1,0.9734
5755c957eb80c4000741a9ce,1,Famous,q,1,0.623
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7301
5755c957eb80c4000741a9ce,1,Novel,p,1,0.6954
5755c957eb80c4000741a9ce,1,Famous,q,1,0.7233
5755c957eb80c4000741a9ce,1,Famous,q,1,0.5838
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8478
5755c957eb80c4000741a9ce,1,Famous,q,1,0.7452
5755c957eb80c4000741a9ce,1,Famous,p,0,0.8055
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7382
5755c957eb80c4000741a9ce,1,Novel,p,1,0.6558
5755c957eb80c4000741a9ce,1,Famous,p,0,0.7344
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7578
5755c957eb80c4000741a9ce,1,Famous,q,1,0.8967
5755c957eb80c4000741a9ce,1,Famous,p,0,0.9285
5755c957eb80c4000741a9ce,1,Famous,q,1,0.8236
5755c957eb80c4000741a9ce,1,Famous,p,0,0.8223
5755c957eb80c4000741a9ce,1,Famous,p,0,0.7703
5755c957eb80c4000741a9ce,1,Famous,q,1,0.9373
5755c957eb80c4000741a9ce,1,Famous,p,0,0.8538
5755c957eb80c4000741a9ce,1,Novel,p,1,0.6688
5755c957eb80c4000741a9ce,1,Famous,p,0,0.7461
5755c957eb80c4000741a9ce,1,Novel,NA,0,NA
5755c957eb80c4000741a9ce,1,Famous,q,1,0.8132
5755c957eb80c4000741a9ce,1,Novel,p,1,0.764
5755c957eb80c4000741a9ce,1,Novel,p,1,0.6871
5755c957eb80c4000741a9ce,1,Novel,p,1,0.6313
5755c957eb80c4000741a9ce,1,Famous,q,1,1.0217
5755c957eb80c4000741a9ce,1,Famous,q,1,1.0456
5755c957eb80c4000741a9ce,1,Famous,p,0,0.7987
5755c957eb80c4000741a9ce,1,Famous,q,1,0.8623
5755c957eb80c4000741a9ce,1,Famous,p,0,1.0394
5755c957eb80c4000741a9ce,1,Novel,q,0,0.6954
5755c957eb80c4000741a9ce,1,Famous,q,1,0.7436
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7088
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7509
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8347
5755c957eb80c4000741a9ce,1,Famous,q,1,0.8107
5755c957eb80c4000741a9ce,1,Famous,p,0,0.9852
5755c957eb80c4000741a9ce,1,Novel,p,1,0.6098
5755c957eb80c4000741a9ce,1,Famous,p,0,0.7957
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7039
5755c957eb80c4000741a9ce,1,Famous,p,0,0.6776
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7098
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8998
5755c957eb80c4000741a9ce,1,Famous,p,0,0.6753
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8802
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8019
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7139
5755c957eb80c4000741a9ce,1,Famous,q,1,0.6464
5755c957eb80c4000741a9ce,1,Famous,p,0,0.8934
5755c957eb80c4000741a9ce,1,Novel,p,1,0.7553
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8463
5755c957eb80c4000741a9ce,1,Novel,p,1,0.8459
5755c957eb80c4000741a9ce,1,Famous,NA,0,NA
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8783
5755c957eb80c4000741a9ce,2,Novel,p,1,0.9183
5755c957eb80c4000741a9ce,2,Famous,p,0,0.9299
5755c957eb80c4000741a9ce,2,Famous,q,1,0.6393
5755c957eb80c4000741a9ce,2,Novel,p,1,0.861
5755c957eb80c4000741a9ce,2,Novel,p,1,0.6887
5755c957eb80c4000741a9ce,2,Famous,q,1,0.9461
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8017
5755c957eb80c4000741a9ce,2,Famous,q,1,0.6262
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7491
5755c957eb80c4000741a9ce,2,Novel,p,1,0.714
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7067
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8473
5755c957eb80c4000741a9ce,2,Novel,p,1,0.6768
5755c957eb80c4000741a9ce,2,Famous,p,0,0.6885
5755c957eb80c4000741a9ce,2,Novel,p,1,0.849
5755c957eb80c4000741a9ce,2,Famous,p,0,0.8973
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7313
5755c957eb80c4000741a9ce,2,Novel,p,1,0.843
5755c957eb80c4000741a9ce,2,Famous,q,1,0.6994
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7096
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8877
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8486
5755c957eb80c4000741a9ce,2,Famous,p,0,0.747
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8891
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8686
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7943
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8973
5755c957eb80c4000741a9ce,2,Famous,p,0,0.9215
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8095
5755c957eb80c4000741a9ce,2,Famous,p,0,0.9717
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8612
5755c957eb80c4000741a9ce,2,Famous,p,0,0.826
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7243
5755c957eb80c4000741a9ce,2,Novel,p,1,0.823
5755c957eb80c4000741a9ce,2,Famous,q,1,0.909
5755c957eb80c4000741a9ce,2,Novel,p,1,0.9467
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7856
5755c957eb80c4000741a9ce,2,Novel,NA,0,NA
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7153
5755c957eb80c4000741a9ce,2,Novel,p,1,0.6897
5755c957eb80c4000741a9ce,2,Novel,p,1,0.714
5755c957eb80c4000741a9ce,2,Novel,p,1,0.5795
5755c957eb80c4000741a9ce,2,Famous,q,1,0.787
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7269
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7851
5755c957eb80c4000741a9ce,2,Famous,p,0,0.7496
5755c957eb80c4000741a9ce,2,Famous,p,0,0.7821
5755c957eb80c4000741a9ce,2,Famous,p,0,0.8291
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7821
5755c957eb80c4000741a9ce,2,Famous,p,0,0.9111
5755c957eb80c4000741a9ce,2,Famous,q,1,0.7728
5755c957eb80c4000741a9ce,2,Novel,p,1,0.8684
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8256
5755c957eb80c4000741a9ce,2,Famous,p,0,0.7579
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7924
5755c957eb80c4000741a9ce,2,Novel,p,1,0.7125
5755c957eb80c4000741a9ce,2,Novel,p,1,0.774
5755c957eb80c4000741a9ce,2,Famous,q,1,0.8941
5755c957eb80c4000741a9ce,2,Famous,q,1,0.655
5755c957eb80c4000741a9ce,3,Novel,p,1,0.897
5755c957eb80c4000741a9ce,3,Famous,q,1,0.5959
5755c957eb80c4000741a9ce,3,Novel,p,1,0.8018
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6492
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7575
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6884
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6223
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7914
5755c957eb80c4000741a9ce,3,Famous,p,0,0.9625
5755c957eb80c4000741a9ce,3,Novel,q,0,0.7094
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6533
5755c957eb80c4000741a9ce,3,Famous,q,1,0.7104
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7472
5755c957eb80c4000741a9ce,3,Famous,p,0,0.7432
5755c957eb80c4000741a9ce,3,Famous,q,1,0.8765
5755c957eb80c4000741a9ce,3,Novel,p,1,0.8272
5755c957eb80c4000741a9ce,3,Famous,p,0,0.8583
5755c957eb80c4000741a9ce,3,Famous,p,0,0.7511
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7885
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6594
5755c957eb80c4000741a9ce,3,Famous,q,1,1.0253
5755c957eb80c4000741a9ce,3,Famous,q,1,0.7587
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7676
5755c957eb80c4000741a9ce,3,Novel,p,1,0.8441
5755c957eb80c4000741a9ce,3,Novel,p,1,0.9581
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7245
5755c957eb80c4000741a9ce,3,Famous,q,1,0.798
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7094
5755c957eb80c4000741a9ce,3,Famous,p,0,0.7763
5755c957eb80c4000741a9ce,3,Novel,q,0,0.9971
5755c957eb80c4000741a9ce,3,Famous,q,1,0.597
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6228
5755c957eb80c4000741a9ce,3,Novel,p,1,1.0282
5755c957eb80c4000741a9ce,3,Famous,p,0,0.9956
5755c957eb80c4000741a9ce,3,Novel,p,1,0.644
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6917
5755c957eb80c4000741a9ce,3,Novel,q,0,0.9144
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6468
5755c957eb80c4000741a9ce,3,Famous,q,1,0.9161
5755c957eb80c4000741a9ce,3,Novel,p,1,0.5989
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6477
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7005
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7003
5755c957eb80c4000741a9ce,3,Famous,q,1,0.7769
5755c957eb80c4000741a9ce,3,Famous,p,0,0.6311
5755c957eb80c4000741a9ce,3,Famous,p,0,0.6432
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7004
5755c957eb80c4000741a9ce,3,Famous,p,0,0.8595
5755c957eb80c4000741a9ce,3,Famous,p,0,0.8163
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6444
5755c957eb80c4000741a9ce,3,Famous,q,1,0.9404
5755c957eb80c4000741a9ce,3,Famous,q,1,0.6848
5755c957eb80c4000741a9ce,3,Famous,q,1,0.5967
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7549
5755c957eb80c4000741a9ce,3,Famous,q,1,0.838
5755c957eb80c4000741a9ce,3,Novel,p,1,0.6909
5755c957eb80c4000741a9ce,3,Famous,q,1,0.8885
5755c957eb80c4000741a9ce,3,Famous,q,1,0.8351
5755c957eb80c4000741a9ce,3,Novel,p,1,0.8747
5755c957eb80c4000741a9ce,3,Novel,p,1,0.7382
5883d68d300c0b000113db56,1,Novel,NA,0,NA
5883d68d300c0b000113db56,1,Novel,q,0,0.5917
5883d68d300c0b000113db56,1,Novel,p,1,0.6177
5883d68d300c0b000113db56,1,Novel,q,0,0.752
5883d68d300c0b000113db56,1,Novel,p,1,0.846
5883d68d300c0b000113db56,1,Novel,q,0,0.8065
5883d68d300c0b000113db56,1,Novel,p,1,0.6648
5883d68d300c0b000113db56,1,Famous,q,1,0.8231
5883d68d300c0b000113db56,1,Famous,NA,0,NA
5883d68d300c0b000113db56,1,Famous,q,1,0.6306
5883d68d300c0b000113db56,1,Novel,p,1,0.8128
5883d68d300c0b000113db56,1,Novel,q,0,0.6972
5883d68d300c0b000113db56,1,Novel,p,1,0.6704
5883d68d300c0b000113db56,1,Novel,q,0,0.6743
5883d68d300c0b000113db56,1,Novel,q,0,0.9
5883d68d300c0b000113db56,1,Famous,NA,0,NA
5883d68d300c0b000113db56,1,Famous,p,0,0.6459
5883d68d300c0b000113db56,1,Novel,q,0,0.6993
5883d68d300c0b000113db56,1,Novel,p,1,0.5884
5883d68d300c0b000113db56,1,Famous,p,0,0.4144
5883d68d300c0b000113db56,1,Famous,q,1,0.6488
5883d68d300c0b000113db56,1,Famous,p,0,0.7003
5883d68d300c0b000113db56,1,Famous,q,1,0.6682
5883d68d300c0b000113db56,1,Novel,p,1,0.8149
5883d68d300c0b000113db56,1,Famous,q,1,0.947
5883d68d300c0b000113db56,1,Novel,q,0,0.8439
5883d68d300c0b000113db56,1,Novel,p,1,0.7969
5883d68d300c0b000113db56,1,Novel,p,1,0.6132
5883d68d300c0b000113db56,1,Novel,p,1,0.6834
5883d68d300c0b000113db56,1,Famous,q,1,0.8038
5883d68d300c0b000113db56,1,Novel,p,1,0.7164
5883d68d300c0b000113db56,1,Famous,q,1,0.7722
5883d68d300c0b000113db56,1,Famous,p,0,0.6724
5883d68d300c0b000113db56,1,Famous,q,1,0.9671
5883d68d300c0b000113db56,1,Famous,q,1,0.7929
5883d68d300c0b000113db56,1,Novel,q,0,0.8842
5883d68d300c0b000113db56,1,Famous,q,1,0.6854
5883d68d300c0b000113db56,1,Famous,q,1,0.7571
5883d68d300c0b000113db56,1,Novel,p,1,0.8453
5883d68d300c0b000113db56,1,Novel,q,0,0.9663
5883d68d300c0b000113db56,1,Famous,q,1,0.6887
5883d68d300c0b000113db56,1,Famous,q,1,0.9364
5883d68d300c0b000113db56,1,Famous,q,1,0.9935
5883d68d300c0b000113db56,1,Famous,q,1,0.8491
5883d68d300c0b000113db56,1,Novel,q,0,0.9105
5883d68d300c0b000113db56,1,Novel,NA,0,NA
5883d68d300c0b000113db56,1,Novel,q,0,0.7821
5883d68d300c0b000113db56,1,Novel,q,0,0.6953
5883d68d300c0b000113db56,1,Famous,q,1,0.8296
5883d68d300c0b000113db56,1,Novel,p,1,0.8124
5883d68d300c0b000113db56,1,Famous,p,0,0.9319
5883d68d300c0b000113db56,1,Famous,q,1,0.7146
5883d68d300c0b000113db56,1,Famous,q,1,0.6866
5883d68d300c0b000113db56,1,Famous,q,1,0.6878
5883d68d300c0b000113db56,1,Famous,q,1,0.7845
5883d68d300c0b000113db56,1,Famous,q,1,0.8965
5883d68d300c0b000113db56,1,Novel,p,1,0.6571
5883d68d300c0b000113db56,1,Novel,p,1,0.6731
5883d68d300c0b000113db56,1,Famous,p,0,0.6997
5883d68d300c0b000113db56,1,Famous,p,0,0.8692
5883d68d300c0b000113db56,2,Novel,q,0,0.9803
5883d68d300c0b000113db56,2,Novel,NA,0,NA
5883d68d300c0b000113db56,2,Famous,q,1,0.7544
5883d68d300c0b000113db56,2,Famous,q,1,0.8504
5883d68d300c0b000113db56,2,Novel,q,0,0.6589
5883d68d300c0b000113db56,2,Famous,p,0,0.6441
5883d68d300c0b000113db56,2,Famous,q,1,0.8415
5883d68d300c0b000113db56,2,Novel,q,0,0.7172
5883d68d300c0b000113db56,2,Novel,p,1,0.652
5883d68d300c0b000113db56,2,Famous,p,0,0.8387
5883d68d300c0b000113db56,2,Novel,q,0,0.689
5883d68d300c0b000113db56,2,Novel,q,0,0.6137
5883d68d300c0b000113db56,2,Famous,q,1,0.7933
5883d68d300c0b000113db56,2,Famous,q,1,0.6867
5883d68d300c0b000113db56,2,Novel,q,0,0.9892
5883d68d300c0b000113db56,2,Novel,q,0,0.7601
5883d68d300c0b000113db56,2,Novel,p,1,0.6857
5883d68d300c0b000113db56,2,Novel,p,1,0.6726
5883d68d300c0b000113db56,2,Famous,q,1,0.7636
5883d68d300c0b000113db56,2,Famous,q,1,0.6896
5883d68d300c0b000113db56,2,Novel,q,0,0.5816
5883d68d300c0b000113db56,2,Famous,p,0,0.49
5883d68d300c0b000113db56,2,Novel,q,0,0.754
5883d68d300c0b000113db56,2,Novel,q,0,0.9042
5883d68d300c0b000113db56,2,Novel,p,1,0.91
5883d68d300c0b000113db56,2,Novel,p,1,0.6997
5883d68d300c0b000113db56,2,Novel,p,1,0.6698
5883d68d300c0b000113db56,2,Famous,q,1,0.8622
5883d68d300c0b000113db56,2,Novel,q,0,0.6144
5883d68d300c0b000113db56,2,Famous,q,1,0.8716
5883d68d300c0b000113db56,2,Novel,p,1,0.7963
5883d68d300c0b000113db56,2,Famous,NA,0,NA
5883d68d300c0b000113db56,2,Famous,q,1,0.8194
5883d68d300c0b000113db56,2,Famous,NA,0,NA
5883d68d300c0b000113db56,2,Novel,q,0,0.6457
5883d68d300c0b000113db56,2,Famous,q,1,0.9695
5883d68d300c0b000113db56,2,Famous,q,1,0.7845
5883d68d300c0b000113db56,2,Famous,q,1,0.8899
5883d68d300c0b000113db56,2,Novel,p,1,0.8949
5883d68d300c0b000113db56,2,Famous,q,1,0.8978
5883d68d300c0b000113db56,2,Novel,p,1,0.6317
5883d68d300c0b000113db56,2,Famous,q,1,0.8751
5883d68d300c0b000113db56,2,Novel,p,1,0.8964
5883d68d300c0b000113db56,2,Novel,q,0,0.9319
5883d68d300c0b000113db56,2,Novel,p,1,0.9234
5883d68d300c0b000113db56,2,Famous,q,1,0.9879
5883d68d300c0b000113db56,2,Famous,q,1,0.9183
5883d68d300c0b000113db56,2,Famous,q,1,0.8701
5883d68d300c0b000113db56,2,Novel,p,1,0.993
5883d68d300c0b000113db56,2,Famous,p,0,0.6621
5883d68d300c0b000113db56,2,Famous,q,1,0.7208
5883d68d300c0b000113db56,2,Famous,q,1,0.8957
5883d68d300c0b000113db56,2,Novel,q,0,1.0025
5883d68d300c0b000113db56,2,Novel,p,1,0.7142
5883d68d300c0b000113db56,2,Famous,q,1,0.8074
5883d68d300c0b000113db56,2,Famous,NA,0,NA
5883d68d300c0b000113db56,2,Novel,p,1,0.9086
5883d68d300c0b000113db56,2,Famous,p,0,0.7679
5883d68d300c0b000113db56,2,Novel,NA,0,NA
5883d68d300c0b000113db56,2,Famous,p,0,0.6566
5883d68d300c0b000113db56,3,Novel,p,1,0.9395
5883d68d300c0b000113db56,3,Novel,p,1,0.8908
5883d68d300c0b000113db56,3,Novel,p,1,0.6623
5883d68d300c0b000113db56,3,Famous,q,1,0.7292
5883d68d300c0b000113db56,3,Novel,q,0,0.6726
5883d68d300c0b000113db56,3,Famous,q,1,0.8474
5883d68d300c0b000113db56,3,Novel,p,1,0.9589
5883d68d300c0b000113db56,3,Famous,NA,0,NA
5883d68d300c0b000113db56,3,Novel,q,0,0.846
5883d68d300c0b000113db56,3,Famous,q,1,0.7528
5883d68d300c0b000113db56,3,Novel,p,1,0.6701
5883d68d300c0b000113db56,3,Novel,NA,0,NA
5883d68d300c0b000113db56,3,Famous,p,0,0.8396
5883d68d300c0b000113db56,3,Famous,q,1,0.8803
5883d68d300c0b000113db56,3,Famous,q,1,0.771
5883d68d300c0b000113db56,3,Famous,p,0,0.6416
5883d68d300c0b000113db56,3,Famous,p,0,0.8202
5883d68d300c0b000113db56,3,Novel,p,1,0.6569
5883d68d300c0b000113db56,3,Famous,q,1,0.7984
5883d68d300c0b000113db56,3,Novel,p,1,0.7677
5883d68d300c0b000113db56,3,Famous,q,1,0.6839
5883d68d300c0b000113db56,3,Novel,NA,0,NA
5883d68d300c0b000113db56,3,Novel,p,1,0.5773
5883d68d300c0b000113db56,3,Novel,p,1,0.7645
5883d68d300c0b000113db56,3,Novel,p,1,0.7046
5883d68d300c0b000113db56,3,Novel,p,1,0.5665
5883d68d300c0b000113db56,3,Novel,p,1,0.8642
5883d68d300c0b000113db56,3,Famous,q,1,0.995
5883d68d300c0b000113db56,3,Famous,q,1,0.7339
5883d68d300c0b000113db56,3,Famous,q,1,0.6762
5883d68d300c0b000113db56,3,Novel,q,0,0.6517
5883d68d300c0b000113db56,3,Famous,q,1,0.6116
5883d68d300c0b000113db56,3,Novel,p,1,0.8019
5883d68d300c0b000113db56,3,Novel,p,1,0.6955
5883d68d300c0b000113db56,3,Famous,p,0,0.7799
5883d68d300c0b000113db56,3,Novel,p,1,0.653
5883d68d300c0b000113db56,3,Famous,q,1,0.7458
5883d68d300c0b000113db56,3,Famous,p,0,0.7472
5883d68d300c0b000113db56,3,Novel,p,1,0.6595
5883d68d300c0b000113db56,3,Novel,p,1,0.8747
5883d68d300c0b000113db56,3,Famous,q,1,0.7793
5883d68d300c0b000113db56,3,Novel,q,0,0.9029
5883d68d300c0b000113db56,3,Novel,p,1,0.5927
5883d68d300c0b000113db56,3,Famous,p,0,0.5644
5883d68d300c0b000113db56,3,Famous,q,1,0.736
5883d68d300c0b000113db56,3,Novel,p,1,0.7296
5883d68d300c0b000113db56,3,Famous,p,0,0.9079
5883d68d300c0b000113db56,3,Famous,q,1,0.7787
5883d68d300c0b000113db56,3,Famous,NA,0,NA
5883d68d300c0b000113db56,3,Famous,q,1,0.7829
5883d68d300c0b000113db56,3,Novel,q,0,0.6456
5883d68d300c0b000113db56,3,Famous,q,1,0.8585
5883d68d300c0b000113db56,3,Novel,p,1,0.7218
5883d68d300c0b000113db56,3,Novel,p,1,0.6637
5883d68d300c0b000113db56,3,Famous,p,0,0.8739
5883d68d300c0b000113db56,3,Novel,p,1,0.8386
5883d68d300c0b000113db56,3,Novel,NA,0,NA
5883d68d300c0b000113db56,3,Famous,p,0,0.5227
5883d68d300c0b000113db56,3,Famous,p,0,0.4347
5883d68d300c0b000113db56,3,Famous,q,1,0.6986
5a94f57289de8200013ecbc8,1,Novel,q,0,0.8173
5a94f57289de8200013ecbc8,1,Famous,p,0,0.6266
5a94f57289de8200013ecbc8,1,Novel,p,1,0.8088
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6907
5a94f57289de8200013ecbc8,1,Famous,q,1,0.746
5a94f57289de8200013ecbc8,1,Famous,NA,0,NA
5a94f57289de8200013ecbc8,1,Novel,p,1,0.7003
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6778
5a94f57289de8200013ecbc8,1,Famous,q,1,0.766
5a94f57289de8200013ecbc8,1,Famous,q,1,0.644
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6206
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5626
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6661
5a94f57289de8200013ecbc8,1,Novel,p,1,0.7604
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5784
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6177
5a94f57289de8200013ecbc8,1,Novel,p,1,0.8065
5a94f57289de8200013ecbc8,1,Famous,p,0,0.8384
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5369
5a94f57289de8200013ecbc8,1,Famous,q,1,0.7866
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5532
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6344
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6422
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5193
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5067
5a94f57289de8200013ecbc8,1,Famous,q,1,0.4298
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5062
5a94f57289de8200013ecbc8,1,Novel,p,1,0.9181
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6135
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5048
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5359
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5105
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6263
5a94f57289de8200013ecbc8,1,Novel,p,1,0.8648
5a94f57289de8200013ecbc8,1,Novel,p,1,0.7256
5a94f57289de8200013ecbc8,1,Novel,p,1,0.9472
5a94f57289de8200013ecbc8,1,Novel,q,0,0.6848
5a94f57289de8200013ecbc8,1,Novel,p,1,0.723
5a94f57289de8200013ecbc8,1,Novel,p,1,0.72
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5557
5a94f57289de8200013ecbc8,1,Famous,q,1,0.5947
5a94f57289de8200013ecbc8,1,Novel,q,0,0.8212
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6726
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6579
5a94f57289de8200013ecbc8,1,Famous,p,0,0.7745
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6247
5a94f57289de8200013ecbc8,1,Novel,p,1,0.608
5a94f57289de8200013ecbc8,1,Novel,p,1,0.5657
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6854
5a94f57289de8200013ecbc8,1,Famous,q,1,0.4806
5a94f57289de8200013ecbc8,1,Novel,p,1,0.5642
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6029
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6306
5a94f57289de8200013ecbc8,1,Famous,q,1,0.6545
5a94f57289de8200013ecbc8,1,Novel,p,1,0.594
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6112
5a94f57289de8200013ecbc8,1,Famous,p,0,0.5918
5a94f57289de8200013ecbc8,1,Novel,p,1,0.5805
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6711
5a94f57289de8200013ecbc8,1,Novel,p,1,0.6089
5a94f57289de8200013ecbc8,2,Novel,p,1,0.8607
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5204
5a94f57289de8200013ecbc8,2,Famous,p,0,0.8116
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6648
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5636
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5279
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6492
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5821
5a94f57289de8200013ecbc8,2,Famous,p,0,0.5935
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6284
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6387
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5521
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5822
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5338
5a94f57289de8200013ecbc8,2,Famous,q,1,0.7695
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5592
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5842
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5656
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5552
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5841
5a94f57289de8200013ecbc8,2,Novel,q,0,0.5552
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6052
5a94f57289de8200013ecbc8,2,Famous,p,0,0.5801
5a94f57289de8200013ecbc8,2,Famous,p,0,0.5364
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6868
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5564
5a94f57289de8200013ecbc8,2,Novel,p,1,0.7851
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6902
5a94f57289de8200013ecbc8,2,Novel,p,1,0.8244
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5535
5a94f57289de8200013ecbc8,2,Novel,q,0,0.5007
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5379
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5833
5a94f57289de8200013ecbc8,2,Famous,p,0,0.8544
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6007
5a94f57289de8200013ecbc8,2,Famous,q,1,0.8514
5a94f57289de8200013ecbc8,2,Novel,p,1,0.5923
5a94f57289de8200013ecbc8,2,Famous,p,0,0.6737
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5587
5a94f57289de8200013ecbc8,2,Novel,p,1,0.7044
5a94f57289de8200013ecbc8,2,Novel,p,1,0.6778
5a94f57289de8200013ecbc8,2,Famous,q,1,0.5649
5a94f57289de8200013ecbc8,2,Famous,q,1,0.4766
5a94f57289de8200013ecbc8,2,Famous,q,1,0.6557
