S08,2,1,p,0.3936945410005137,2,27,1
S08,2,2,q,0.5497362080004677,2,14,1
S08,2,3,q,0.531868874999418,1,29,1
S08,2,4,p,0.5491617079987918,3,17,1
S08,2,5,q,0.467044832999818,1,13,1
S08,2,6,q,0.5294267079989368,3,144,0
S08,2,7,p,0.532983333001539,1,132,0
S08,2,8,q,0.5373032920015248,3,4,1
S08,2,9,p,0.3230484579999029,1,62,0
S08,2,10,p,0.45373091700093937,1,74,0
S08,2,11,q,0.46856745799959754,3,24,1
S08,2,12,p,0.5425377089995891,1,5,1
S08,2,13,q,0.45215525000094203,1,43,0
S08,2,14,q,0.5406179159999738,3,25,1
S08,2,15,p,0.5497468339999614,1,51,1
S08,2,16,q,0.4653364160003548,1,52,1
S08,2,17,q,0.5327862079993793,1,7,1
S08,2,18,p,0.5503434999991441,2,20,0
S08,2,19,p,0.5298320410001907,3,105,0
S08,2,20,p,0.6077866249997896,2,118,0
S08,2,21,p,0.5887653749996389,1,77,0
S08,2,22,p,0.6072980419994565,1,53,0
S08,2,23,q,0.5341645419994165,3,98,0
S08,2,24,q,0.5357314169996243,3,119,0
S08,2,25,p,0.7010115000011865,3,30,1
S08,2,26,p,0.4569099999989703,1,47,1
S08,2,27,q,0.5169040420005331,2,27,0
S08,2,28,p,0.6254332089993113,1,45,1
S08,2,29,p,0.7359712500001478,2,2,0
S08,2,30,q,0.5483931670005404,1,15,1
S08,2,31,q,0.6091220419984893,2,145,0
S08,2,32,p,0.5342543330007175,3,139,0
S08,2,33,p,0.5498651249999966,3,42,1
S08,2,34,p,0.7023215419994813,2,41,1
S08,2,35,q,0.546295750000354,2,18,1
S08,2,36,p,0.546647541999846,3,91,0
S08,2,37,p,0.49523716700059595,1,76,0
S08,2,38,q,0.6278266250010347,2,40,1
S08,2,39,p,0.6156154170002992,3,22,1
S08,2,40,q,0.6247252909997769,3,1,1
S08,2,41,q,0.523246583999935,2,6,1
S08,2,42,p,0.586032791999969,1,59,0
S08,2,43,q,0.4885528750000958,2,68,0
S08,2,44,q,0.8434594999998808,3,115,0
S08,2,45,p,0.6839288339997438,1,112,0
S08,2,46,q,0.6919999999990978,2,9,1
S08,2,47,,,2,33,0
S08,2,48,q,0.6926868749997084,2,8,1
S08,2,49,p,0.5961898339992331,3,83,0
S08,2,50,p,0.5431245420004416,1,23,1
S08,2,51,q,0.41638020899881667,2,16,0
S08,2,52,p,0.304583957999057,1,100,0
S08,2,53,p,0.3603336659998604,3,61,0
S08,2,54,q,0.5522401660000469,2,19,1
S08,2,55,p,0.4996381670007395,1,23,0
S08,2,56,p,0.5304274159989291,3,16,1
S08,2,57,q,0.45473904100072104,3,108,0
S08,2,58,p,0.4760057080002298,2,28,1
S08,2,59,q,0.3735984169998119,3,22,0
S08,2,60,q,0.6374507920008909,1,21,1
